csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
11893.3544921875	9765.19140625	9966.96875	1.136063	33.306915	0.056527130000000016	0.0093694176	-0.0596406379	0.0179922461	0.0044366882	0.0343808782	0.0527603555	0.011357330300000001	-0.0549574359	-0.0184936118	0.007592050899999999	0.0207067323	-0.0659755565	0.0520942967	0.051991421399999994	0.051820113	0.0515805971	0.0512731888	0.0508982928	0.0504564026	0.0	0.0	0.00204629	-0.0389246	0.058029	0.000230524	-0.000197298	-2.2051e-05
11889.255859375	9761.107421875	9971.912109375	1.108067	32.486137	0.133415195	-0.0435100969	-0.0296122273	-0.017557885500000002	0.032652288599999996	0.0030271831	0.0166521508	-0.0350405451	-0.0462297017	0.0264916668	-0.050319954800000004	0.0034400686	-0.0204274529	0.052085750800000004	0.0519572633	0.0517433521	0.051444368899999995	0.0510608054	0.0505932921	0.0500425977	0.0	0.0	0.0126826	0.0381181	0.0525181	-0.000432311	-9.24565e-05	-5.88802e-05
11905.2333984375	9770.11328125	9977.69921875	1.064992	31.22327	0.15272339999999998	-0.054881234800000005	0.026414649199999998	-0.0312855243	0.0030784581	-0.044232323399999995	0.0109344969	-0.0547116025	0.008145774100000001	-0.0076664993999999995	-0.012852853999999999	0.028285179100000002	0.0405216081	0.052076255999999994	0.0519193186	0.051658106399999994	0.0512931442	0.050825164900000004	0.050255108300000004	0.0495841195	0.0	0.0	-0.00621946	-0.0527371	0.0498122	-1.94756e-05	-0.000417239	8.7067e-06
11946.5859375	9780.6435546875	9974.935546875	1.206002	35.357376	0.03449322	0.008841466899999999	0.052893565999999996	-0.0081525935	-0.024672107599999996	0.0877136517	0.0294840198	-0.0090617749	0.058281869400000005	-0.0509816582	0.06708483059999999	-0.0281596975	-0.067024098	0.05206581230000001	0.05187759	0.051564390099999996	0.051126967	0.0505663746	0.0498839633	0.049081377300000006	0.0	0.0	-0.0058252	-0.0619765	0.0707952	-1.94756e-05	-0.000401351	-5.29365e-05
11935.259765625	9772.05859375	9968.66015625	1.233951	36.176781	0.15001491500000003	0.050734923200000004	0.0029301713	-0.0423591575	0.0176332441	-0.0636359005	0.0128742814	0.04887544940000001	0.017360422900000002	-0.0144571241	-0.0505760256	0.0338218608	0.0508053889	0.05205442	0.051832080700000005	0.051462218399999995	0.0509458858	0.0502845524	0.04948010059999999	0.048534819900000005	0.0	0.0	0.00711038	0.0255923	0.0628544	-0.000460251	-1.83932e-05	-4.5275e-05
11929.41015625	9763.5107421875	9971.634765625	1.137778	33.357197	0.03697850500000001	0.0226721638	-0.039719119500000004	-0.0236384584	-0.0678806735	0.0192182557	-0.0216454646	0.0421747481	-0.0340743195	0.0467742539	0.06766651650000001	0.0007650308	0.0175209002	0.052042079299999995	0.05178279400000001	0.0513516082	0.0507499534	0.049979826799999995	0.049043785	0.0479449352	0.0	0.0	0.00916575	0.0262411	0.0438519	-0.000305052	0.000106016	-7.11035e-05
11908.8017578125	9774.49609375	9970.970703125	1.123129	32.927727	0.141083025	-0.012770369699999999	-0.059036030999999996	-0.025627925299999996	0.0310200513	0.0390559147	0.0019319203	-0.0020536224	-0.063880015	-0.042827541799999994	-0.0121299935	-0.030025668300000002	-0.0472343902	0.052028790400000004	0.051729733300000004	0.0512325775	0.050539226799999996	0.0496523364	0.048575302599999995	0.0473122499	0.0	0.0	-0.00541128	-0.0555144	0.0457961	-1.94756e-05	-0.000398502	-0.000137135
11921.6689453125	9774.7568359375	9967.865234375	1.123091	32.926628	0.033465507	-0.0567950155	-0.0090293352	-0.0370826211	0.024776318500000002	-0.0361980499	-0.0091850673	-0.05116030480000001	-0.031142701600000003	-0.0347832732	-0.027888084599999998	0.0183753073	0.0306131765	0.0520145535	0.051672902699999995	0.051105145899999996	0.0503137675	0.0493022304	0.0480749607	0.0466373287	0.0	0.0	-0.000160773	-0.0461741	0.0545641	3.68534e-05	-0.00029181	-0.000176248
11910.8095703125	9761.86328125	9958.5322265625	1.122423	32.907024	0.167162158	-0.0466176088	0.0458358641	-0.0128308403	-0.053810580499999996	-0.014935821699999999	-0.0272218469	-0.0488929565	0.0304548592	0.043534426200000004	0.0334706783	0.024530487099999998	0.036687612	0.051999369000000004	0.0516123062	0.050969334299999995	0.0500736413	0.0489296683	0.0475430876	0.0459207742	0.0	0.0	0.009758190000000003	0.0528594	0.0581768	-0.00051633	0.00017028	-9.95815e-05
11908.23046875	9762.9287109375	9957.6708984375	1.126969	33.040318	0.082059775	0.0067348352	0.046088902699999997	0.008005786400000001	0.0025752751999999998	0.0743411385	-0.0515950749	-0.0082817345	0.0476944312	0.0461302274	0.0097541226	-0.0660862649	-0.0261983468	0.051983237	0.051547948200000006	0.050825164900000004	0.0498189181	0.048534819900000005	0.046980032000000005	0.0451632259	0.0	0.0	-0.00067232	0.0123541	0.0581339	-0.000228985	-7.51939e-05	-1.07791e-05
11901.27734375	9773.380859375	9944.5478515625	1.178808	34.560108	0.089674695	0.0577522734	0.022937556	0.012969304199999998	0.0446769904	-0.0397400964	-0.0321671695	0.0443507079	0.0340240099	-0.0435826167	-0.035950005699999996	-0.0364350442	0.0217530165	0.0519661579	0.051479833499999995	0.0506726614	0.0495496721	0.0481178649	0.0463861633	0.044365360199999995	0.0	0.0	0.00151732	-0.0435137	0.0720167	6.05493e-05	-7.51939e-05	-7.59339e-05
11888.9033203125	9768.232421875	9942.7880859375	1.156214	33.897694	0.06558430000000003	0.0423155616	-0.0283902323	0.036665457900000004	-0.0388021189	-0.0407988532	-0.010610809099999998	0.045851736799999994	-0.015422561699999998	0.0266068805	0.0189068344	0.042010449000000005	0.017539788799999997	0.051948132	0.051407967	0.0505118488	0.049265982	0.047678993200000006	0.0457618709	0.043527889400000006	0.0	0.0	-0.00827856	-0.0175001	0.0705063	-1.94756e-05	-0.000526249	-4.17255e-05
11853.744140625	9763.236328125	9941.3271484375	1.105755	32.418362	0.12517019	0.0024662689	-0.05839504349999999	0.0463022091	-0.017814626	0.0340387083	-0.024935614100000003	0.024668439500000004	-0.0625401803	0.06400868700000001	0.0162459874	-0.0008745469	-0.0442274976	0.0519291596	0.051332354000000004	0.050342753399999995	0.048967930300000004	0.0472184048	0.0451075643	0.042651561	0.0	0.0	0.0112772	0.0350775	0.0581426	-0.00036565	-7.51939e-05	-2.54924e-05
11877.16015625	9776.6435546875	9949.95703125	1.087692	31.888796	0.11977243000000003	-0.030404966600000003	-0.047492316500000006	0.03470319	0.0516139415	0.013950140500000001	0.0019498498	-0.028775855299999997	-0.055161380499999996	-0.015729255	-0.036719165	-0.0104691875	-0.0329122188	0.0519092411	0.051252999900000006	0.050165403	0.048655604000000005	0.0467363095	0.04442367269999999	0.0417371573	0.0	0.0	0.0112867	-0.0381896	0.0639202	0.000409039	-7.51939e-05	1.41832e-05
11879.4111328125	9779.9716796875	9953.810546875	1.108045	32.485481	0.03740987500000001	-0.0517013352	-0.0016811537	0.012593449199999999	0.0367585181	-0.0640723832	0.0337446632	-0.05851427	-0.0052924278	-0.050207178899999996	-0.0354553739	0.0513549053	0.0054392125	0.0518883767	0.0511699105	0.049979826799999995	0.048329094100000004	0.0462329268	0.0437106446	0.0407854947	0.0	0.0	0.0112827	-0.0626073	0.062996	0.000549026	-7.51939e-05	-8.71093e-05
11901.27734375	9772.689453125	9970.11328125	1.162341	34.077354	0.183001905	-0.043696472699999996	0.0422351177	0.0157126265	-0.0550210775	-0.009851528100000001	0.042191882	-0.0399552277	0.0322980223	0.0418891709	0.0293033267	0.0486731355	-0.0027178178000000002	0.051866567	0.051083092000000004	0.049786055	0.0479884957	0.045708486	0.042968947599999995	0.0397974226	0.0	0.0	0.0112708	0.0564332	0.0490094	-0.00038438	-7.51939e-05	-2.12572e-05
11861.306640625	9770.73046875	9979.5693359375	1.170523	34.31723	0.210034135	-0.0180861838	0.0453278837	-0.0115252372	-0.020051361599999998	0.0263642446	0.0497856923	-0.030302720099999996	0.043755675	-0.0128988691	0.02953053	0.0143979999	-0.0393325988	0.05184381230000001	0.0509925505	0.0495841195	0.0476339083	0.0451632259	0.0421990683	0.0387738232	0.0	0.0	-0.00791959	-0.0786436	0.0419612	0.000251023	-0.000325194	-0.000110229
11932.1474609375	9776.810546875	9984.556640625	1.147354	33.637955	0.14661918999999998	0.0217827492	0.053405082400000005	-0.0346593531	0.004351099099999999	0.0702472269	0.049218232800000004	0.0151518027	0.0512318878	-0.0140303873	0.0113814983	-0.0363886105	-0.0599735708	0.051820113	0.0508982928	0.0493740533	0.047265435	0.044597395	0.0414015115	0.0377156103	0.0	0.0	-0.015808	0.0216215	0.0440186	-1.94756e-05	-0.000492393	-0.000400697
11926.6943359375	9787.3017578125	9995.9873046875	1.039818	30.485233	0.10672163	0.0292515822	0.0304946416	-0.0336622007	0.0276189913	0.0303402609	0.0766928034	0.022814268500000002	0.0423836325	-0.0695358147	-0.0049875975	-0.001404237	-0.031280601899999996	0.0517954696	0.0508003257	0.04915589099999999	0.046883183499999995	0.044011250999999994	0.0405768004	0.0366237284	0.0	0.0	-0.0157992	-0.0555513	0.0526988	0.000159052	-0.000305839	-0.000452812
11944.2822265625	9781.064453125	9998.1748046875	1.028876	30.164419	0.1215327	0.042543046900000006	0.0302308246	-0.0546886168	0.026932146	0.019741571200000002	0.052659480599999996	0.028731654500000002	0.042297557699999995	-0.0390117617	-0.0204267089	0.0044883728	0.0052929589	0.0517698825	0.0506986563	0.0489296683	0.046487264900000005	0.0434050608	0.0397254759	0.0354991523	0.0	0.0	-0.010308500000000002	0.019549	0.0507387	-0.000194608	-0.000492393	-0.000213394
12019.9697265625	9773.984375	9992.51171875	1.167789	34.237053	0.1132551145	0.0507668284	-0.0001004917	-0.11005460539999999	-0.0086160294	-0.051534595499999995	-0.04062672	0.0543786437	0.0113835147	-0.0061852587	-0.0429315696	-0.013980754	0.10793526140000001	0.0517433521	0.0505932921	0.0486954224	0.0460777949	0.0427791005	0.038848096400000004	0.034342886	0.0	0.0	0.00361476	0.0645971	0.0396378	-0.00038984	3.31609e-06	-0.00038611
12015.3564453125	9782.3232421875	9980.2294921875	1.174845	34.443928	0.1893048445	0.0335582048	-0.0338447053	-0.0726887984	-0.08677941210000001	0.021845341299999998	-0.0379049813	0.046683796	-0.028215987	-0.012440566	0.0940277262	-0.0367337946	0.0652868451	0.0517158789	0.0504842407	0.048453191500000006	0.0456548928	0.0421336553	0.0379452372	0.0331559616	0.0	0.0	-0.00972843	-0.0545045	0.0395627	0.00012164	-0.000443161	-0.000208368
11926.8701171875	9781.0419921875	9961.8037109375	1.175303	34.457371	0.06687647000000001	-0.0036903689	-0.0608405413	-0.015644662099999998	0.0311381627	0.0293081048	0.0063220689	0.0038020892	-0.058212920300000005	-0.060845792999999995	0.013002068200000001	-0.041607829900000004	-0.013132240900000001	0.051687463600000004	0.05037151	0.0482030154	0.0452186818	0.041469019100000004	0.0370174906	0.0319394387	0.0	0.0	-0.010102	-0.0415221	0.0622771	0.000509621	-0.000321071	-0.000314419
11938.0556640625	9767.5986328125	9955.2001953125	1.16583	34.179619	0.119835465	-0.0496379169	-0.012453064	-0.0191035751	0.0356888748	-0.0234791193	-0.0506366721	-0.0418051191	-0.030474063	0.0019341551000000002	-0.0335025067	-0.038827469100000005	0.047795617699999994	0.051658106399999994	0.050255108300000004	0.0479449352	0.0447692891	0.0407854947	0.036065465	0.030694403399999997	0.0	0.0	0.00366969	0.0265518	0.0663377	-8.791549999999998e-05	-0.000288067	-0.000362464
11940.384765625	9765.2958984375	9948.5322265625	1.172908	34.387154	0.053429165	-0.028477559500000003	0.043652758	0.0101972726	-0.04732277	-0.0044572793	-0.0646088613	-0.042065466600000004	0.0271089453	0.05915643190000001	0.0488956787	-0.036676254500000005	0.0547188563	0.0516278081	0.050135044100000005	0.047678993200000006	0.0443068457	0.0400833933	0.035089785	0.029421967	0.0	0.0	-0.0126747	0.0239245	0.0550926	-0.000234425	-0.000444304	-0.000200963
11916.2451171875	9768.7919921875	9937.201171875	1.210082	35.476997	0.12788995000000003	0.034748941400000004	0.0401597614	0.0321592405	0.0563588892	0.037181204	-0.0353298047	0.013411097	0.0467151296	-0.027070941	-0.006116903199999999	-0.0725410839	-0.0285848297	0.0515965691	0.0500113261	0.047405233	0.043831486399999994	0.0393630349	0.034091090299999995	0.0281232654	0.0	0.0	-0.0104277	-0.0543356	0.0655933	0.000379564	-0.00054876	-0.000220161
11874.3779296875	9770.814453125	9932.6328125	1.207378	35.397736	0.05726136000000001	0.051338937	-0.0010133689	0.053857576399999996	-0.0058251480000000005	-0.0651627115	0.016141432600000002	0.055981509000000006	0.0109499186	-0.028059313	-0.013988893700000001	0.0517308092	0.017779896	0.051564390099999996	0.0498839633	0.0471236994	0.04334334980000001	0.0386247474	0.033070036000000004	0.0267994581	0.0	0.0	-0.009717590000000003	-0.0256744	0.0866254	0.000372672	-0.000648468	-0.00025072
11843.26953125	9753.2861328125	9938.669921875	1.1172780000000002	32.756203	0.13584026	0.0201483259	-0.0468070363	0.0674168173	-0.032858229100000004	0.002822883	0.0053360139000000004	0.0341883879	-0.0386524337	0.0606025642	0.0209808241	0.037720282200000003	-0.040935773700000004	0.051531271600000005	0.0497529651	0.0468344387	0.042842578099999994	0.0378688673	0.0320272918	0.0254517268	0.0	0.0	-0.007866029999999998	0.0396519	0.0680734	-0.000335197	-0.000398468	-0.000295059
11830.8095703125	9764.7529296875	9949.6787109375	1.082155	31.726461	0.14843167	-0.018758998	-0.0542724291	0.0588272552	0.0229097452	0.0246821209	0.0283175827	-0.0050398906	-0.0533131804	0.0158936454	-0.0181512737	0.016653714099999998	-0.0834494116	0.0514972141	0.0496183409	0.0465374983	0.042329317400000004	0.0370957386	0.030963541600000002	0.0240812746	0.0	0.0	-0.0135226	-0.0464372	0.0511585	0.000290006	-0.000545738	-0.000318008
11842.5537109375	9776.765625	9961.9736328125	1.104221	32.373379	0.0233913	-0.0423618376	-0.0225668179	0.033214723700000004	0.0515581693	-0.0403330506	0.0794221521	-0.0453263409	-0.0249926541	-0.0480133421	-0.045713686399999995	0.0606968432	-0.0239608555	0.051462218399999995	0.04948010059999999	0.0462329268	0.0418037173	0.0363057137	0.029879483199999998	0.022689324900000002	0.0	0.0	-0.0113153	-0.0463723	0.0612459	0.000363754	-0.000457844	-0.000377
11886.6181640625	9766.001953125	9982.029296875	1.129608	33.117672	0.1606828	-0.051323463099999994	0.0329245921	-0.0042061151	-0.0421402346	-0.029771518700000003	0.0719034004	-0.047222827	0.0264806287	0.06534144480000001	-0.0193853987	0.0894553993	-0.013979291000000001	0.0514262851	0.0493382542	0.0459207742	0.041265931	0.0354991523	0.028775827400000002	0.021277120400000002	0.0	0.0	-0.010661	0.0593987	0.0378672	-0.000167934	-0.000380892	-0.000368064
11938.7685546875	9769.3544921875	9995.314453125	1.11284	32.626068	0.06460859999999999	-0.009043180100000001	0.055652666600000004	-0.0422496474	-0.031564807	0.0649628872	0.0335715785	-0.0245167975	0.0461228688	0.036889258700000004	0.0237049268	-0.0051493876	-0.0293806959	0.051389414800000005	0.0491928121	0.0456010917	0.0407161153	0.0346764218	0.0276532982	0.019845921699999998	0.0	0.0	-0.0179949	0.0315003	0.0255968	-0.000112729	-0.000545075	-0.000490794
11945.716796875	9783.0556640625	9992.517578125	1.113568	32.647411	0.11278405	0.0378590341	0.0406614469	-0.054831383899999996	0.039364062000000005	0.036880788	0.0587576722	0.0233162875	0.051000356	-0.0714255677	-0.019441244099999998	-0.025043827400000003	-0.0359306624	0.0513516082	0.049043785	0.0452739317	0.0401544304	0.033837897	0.0265126319	0.0183970064	0.0	0.0	-0.0179852	-0.0352693	0.0441385	0.000365954	-0.0004879	-0.000504197
11946.5029296875	9782.3857421875	9985.2705078125	1.119844	32.831432	0.07889392	0.0588120512	0.007262655	-0.0555686771	0.0086391844	-0.0494644047	0.0507093155	0.0547772674	0.015800663700000002	-0.054438817300000004	-0.027781302799999998	0.0549135304	0.0506328479	0.051312866	0.0488911835	0.0449393478	0.0395810401	0.0329839597	0.0253545765	0.016931668	0.0	0.0	-0.0127124	-0.00877598	0.0671832	0.000176494	-0.000433505	-0.00026639
11959.2587890625	9769.119140625	9981.0595703125	1.192419	34.95916	0.15941752999999997	0.028338282700000002	-0.040223413199999995	-0.0660773395	-0.06797834700000001	0.0041457519	-0.0181804597	0.0446222814	-0.0315898498	0.0363743296	0.0335624328	0.0144090824	0.050867023399999996	0.0512731888	0.048735018899999996	0.044597395	0.0389961115	0.032114999	0.024179891600000003	0.0154512147	0.0	0.0	-0.0153516	0.0630244	0.0291115	-0.000380761	-0.000222434	-0.000436189
11971.2890625	9770.658203125	9973.5244140625	1.144357	33.550098	0.1280574	-0.0099258355	-0.0531430436	-0.059006125	-0.0044898954999999996	0.0636802828	-0.0413724261	0.0082020032	-0.054200621399999996	-0.0063333621	0.0381851922	-0.0640461383	-0.0037543716999999996	0.0512325775	0.048575302599999995	0.044248129299999994	0.0383998151	0.031231410600000002	0.022989347599999998	0.0139569679	0.0	0.0	-0.0115357	-0.0316501	0.0290435	0.00013983	-0.000277868	-0.000450144
11917.00390625	9779.9072265625	9959.5673828125	1.146287	33.606682	0.06936835	-0.045057548899999994	-0.031063385	-0.0285292079	0.0534163905	-0.0243356775	0.0036683589000000003	-0.0391368389	-0.040354225	-0.0709923048	-0.0322725154	-0.0187369977	0.016173836599999998	0.05119103269999999	0.0484120461	0.0438916079	0.0377923248	0.0303335969	0.021783725499999997	0.0124502618	0.0	0.0	-0.0144791	-0.0606231	0.0519995	0.00038222	-0.000247117	-0.000433366
11924.4091796875	9767.927734375	9953.6904296875	1.161257	34.045559	0.14437862	-0.0511256969	0.0335390684	0.00022547759999999998	-0.0418478317	-0.0320925758	-0.0260881881	-0.054215069299999995	0.0191762117	0.0203647747	0.028710294900000002	0.0178364788	0.0414022513	0.0511485553	0.048245261500000004	0.043527889400000006	0.0371738177	0.029421967	0.0205638158	0.0109324412	0.0	0.0	-0.00103306	0.0156473	0.0661411	-1.94756e-05	-0.00041032	-0.000678879
11901.6083984375	9764.1767578125	9947.6181640625	1.165271	34.16325	0.10707495499999999	0.0035283364	0.047218298	0.0235516072	-0.0068136352	0.0642401045	-0.055658459400000006	-0.019222074	0.0447253632	0.0549038432	0.0151396977	-0.0612465432	-0.026127092	0.051105145899999996	0.0480749607	0.0431570333	0.036544474	0.028496936	0.0193304189	0.0094048611	0.0	0.0	-0.0181979	0.0579207	0.0520212	-8.51639e-05	-0.000559685	-0.000223596
11915.61328125	9765.7890625	9944.580078125	1.150716	33.736526	0.157897605	0.048329480099999995	0.034105761400000004	0.0122119725	0.047710978099999996	-0.0135165867	-0.049908843200000004	0.0394395817	0.0408438655	-0.0201437001	-0.0418427391	-0.037495544900000004	0.0108511635	0.0510608054	0.0479011564	0.0427791005	0.0359044773	0.0275589252	0.018084343500000002	0.0078688853	0.0	0.0	-0.00991169	-0.0412445	0.0520007	0.000524292	-0.000270703	-0.000333672
11865.181640625	9766.7451171875	9935.7421875	1.194071	35.007607	0.04881391	0.047461400599999995	-0.0203642186	0.052054998600000006	-0.0158800745	-0.056208073399999996	0.0199006664	0.0565236811	-0.0080316197	-0.017390666200000002	0.000864058	0.0385209475	0.0216846902	0.0510155346	0.047723861	0.0423941529	0.035254014	0.026608362000000003	0.016826406999999998	0.006325885	0.0	0.0	-0.011366200000000002	-0.0236646	0.0654593	0.000449777	-0.000520703	-0.000331769
11873.798828125	9750.48046875	9943.2333984375	1.134193	33.25209	0.12680534	0.012649151899999999	-0.055874288	0.0445875314	-0.0517219771	0.0312719252	-0.031481144700000005	0.0292024805	-0.0507549513	0.0839232519	0.0238867573	0.0080680665	-0.0314838785	0.050969334299999995	0.0475430876	0.0420022537	0.0345932738	0.0256456792	0.0155574345	0.0047772374	0.0	0.0	-0.00534826	0.0586618	0.0572557	-0.000151708	-0.000520703	-0.000335432
11874.0830078125	9764.8427734375	9949.716796875	1.140165	33.427177	0.13029543999999998	-0.0269793943	-0.0520162975	0.006108367900000001	0.0396389469	0.0248055253	-0.0198441722	-0.010029340500000001	-0.0569268615	0.0133327776	-0.047805829800000005	-0.038682316200000004	-0.0321195118	0.0509222053	0.0473588493	0.0416034672	0.0339224494	0.0246713154	0.014278258200000001	0.0032243252	0.0	0.0	-0.0128893	-0.0177081	0.0519985	0.000441188	-0.000685672	-0.000400113
11910.029296875	9767.0830078125	9948.1064453125	1.133571	33.233864	0.04308465	-0.0549807469	-0.0015480187	0.0038801193	0.0255790462	-0.0615707764	-0.0038735787	-0.054924832699999995	-0.018335822800000002	-0.0112239629	-0.0448078437	0.0218890306	0.024459646800000002	0.050874148499999994	0.0471711596	0.0411978587	0.033241736200000004	0.0236857143	0.0129897171	0.0016685346	0.0	0.0	-0.0153622	-0.0336461	0.0519989	0.000419496	-0.000443337	-0.000629553
11889.12890625	9755.1796875	9946.486328125	1.113725	32.652023	0.1731382	-0.047777574	0.0425271654	0.0320783389	-0.0603777518	-0.017704346	-0.0038920952	-0.0478759363	0.0321278785	0.0895387973	0.0185006208	0.0421401842	-0.0049606312	0.050825164900000004	0.046980032000000005	0.0407854947	0.0325513327	0.022689324900000002	0.0116926563	0.00011125459999999999	0.0	0.0	-0.0144441	0.080709	0.0449011	-0.000178823	-0.000642988	-0.000412179
11884.53125	9764.5634765625	9958.8310546875	1.037357	30.413071	0.16845575	-0.017143847099999998	0.0461446705	0.0268812076	-0.0311482113	0.0341939016	-0.0025221009	-0.0280133469	0.039804095	0.0421798801	0.0387339389	0.011558428899999999	-0.024310060699999997	0.050775255199999994	0.0467854807	0.0403664428	0.0318514402	0.021682601099999997	0.0103879266	-0.0014461248	0.0	0.0	-0.015526	-0.0184913	0.0292126	0.000643174	-0.0008226709999999998	-0.000364158
11915.796875	9773.94921875	9960.412109375	1.144473	33.553501	0.08017575	0.047530200599999996	0.044322938799999996	0.0103478294	0.0714433689	0.0267513707	0.0099376224	0.028867184700000003	0.05786878	-0.052898578700000004	-0.036377028799999996	-0.0250314997	-0.0519876707	0.0507244204	0.0465875196	0.039940771800000004	0.031142262599999998	0.020666001200000002	0.0090763836	-0.0030022133	0.0	0.0	-0.0124785	-0.0497853	0.0512348	0.000475505	-0.000521847	-0.000371906
