csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
11906.7529296875	9706.3291015625	9862.9033203125	1.211809	35.914055	0.11505730999999997	0.013540053400000002	-0.0557615551	0.0044549848	-0.0155850191	-0.0821651272	0.0406824558	-0.0066953935	-0.0470414552	-0.0219623228	0.0165863414	-0.030292431	-0.07973872809999999	0.052077234400000005	0.0518170672	0.0513844175	0.05078072559999999	0.0500080008	0.0490688154	0.04796629559999999	0.0	0.0	0.0	0.00242048	0.024988	0.0698719	0.000657434	5.55941e-05	-3.55343e-05
11878.552734375	9697.9833984375	9857.2119140625	1.207459	35.785141	0.0393122425	0.0442728037	-0.012032849699999999	0.000160591	0.014096848799999999	0.0613074303	-0.0572360533	-0.0521434033	-0.0094463562	-0.012647751200000001	-0.012529428799999999	0.049952308499999994	0.0434143833	0.0520639002	0.0517638262	0.051264983300000004	0.050569287000000004	0.049679408700000004	0.048598765599999996	0.047331507099999996	0.0	0.0	0.0	0.00865154	0.0428785	0.0590697	0.000623489	3.89173e-05	1.61355e-06
11886.615234375	9694.7431640625	9861.5908203125	1.1723690000000002	34.745186	0.12639852749999997	0.0284103695	0.046569197199999995	0.0096755369	-0.0193349227	0.0041087964	0.041049004	-0.0325006181	0.042736747699999994	0.0113448444	0.0130043173	-0.0175832696	-0.000463135	0.0520496149	0.0517068025	0.05113712	0.050343066900000004	0.049328127199999995	0.0480967542	0.0466543506	0.0	0.0	0.0	0.00865416	0.100038	0.0854455	0.000218957	0.00033883	0.000154381
11873.2373046875	9697.521484375	9856.7275390625	1.137849	33.722115	0.09461477	-0.033025689500000004	0.0310821165	0.0049031903000000005	-0.0357876044	-0.018738738	-0.020790528200000002	0.026179029700000002	0.0353490974	-0.0045491499	0.0206143843	-0.0164724827	-0.0056074254	0.0520343787	0.05164600019999999	0.051000848499999994	0.050102131200000004	0.0489543166	0.0475631113	0.0459354321	0.0	0.0	0.0	0.00863787	0.0484912	0.0758815	0.000576486	0.000513224	1.65504e-05
11889.630859375	9704.1416015625	9849.1669921875	1.120445	33.206337	0.11659959499999997	-0.0528368891	-0.009805793299999999	-0.0203580377	-0.0020486552	0.0471514476	-0.0115306799	0.0562516632	-0.0145124694	-0.021274779	-0.021667316800000003	0.06075387	0.0048764499	0.052018191799999995	0.051581423700000004	0.05085619139999999	0.0498465506	0.0485581476	0.0469981879	0.045175395099999995	0.0	0.0	0.0	-0.0103821	-0.0089111	0.084136	0.0007658889999999998	7.68536e-05	2.92335e-05
11869.3125	9697.2666015625	9842.8798828125	1.217146	36.072216	0.1210076735	0.0181853153	-0.058819399800000005	-0.0285245156	-0.0175958297	-0.0628693684	0.023818921099999998	-0.0086695762	-0.0597149157	0.0120132494	0.013496876599999999	-0.0340307568	-0.047839558399999996	0.0520010546	0.0515130778	0.0507031723	0.0495763996	0.0481398013	0.0464023554	0.0443749201	0.0	0.0	0.0	0.00865814	0.0576745	0.082247	0.000464265	0.000411144	-4.70877e-06
11868.9228515625	9695.4619140625	9847.01171875	1.176152	34.857288	0.07768997249999998	0.0448766284	-0.0006216473999999999	-0.0078982368	-0.0300017921	0.046242466100000004	-0.0056526368	-0.0450415422	0.0005708736	0.0135419687	0.030979850099999998	0.0194259756	0.0402134544	0.0519829674	0.0514409675	0.0505418165	0.049291757199999994	0.0476994686	0.0457760059	0.0435347235	0.0	0.0	0.0	0.0007479659999999998	0.0906547	0.0678055	0.000389205	5.63482e-05	1.25974e-05
11885.0234375	9702.4296875	9840.8271484375	1.108808	32.861435	0.185111644	0.0164889692	0.048939582599999996	-0.009981779	-0.027489175299999998	0.0069036856999999995	0.025371422	-0.0129640779	0.0452360474	-0.0137824569	0.0123412275	0.028216674	-0.007837314100000001	0.051963930400000004	0.051365098	0.0503721505	0.0489927067	0.0472373507	0.0451195511	0.0426555575	0.0	0.0	0.0	0.008668169999999998	-0.0209115	0.0828864	0.00101445	0.000418943	-1.04496e-05
11859.3505859375	9705.0068359375	9837.1044921875	1.125322	33.350872	0.04303917	-0.0434959254	0.028120675699999997	-0.0294970515	-0.0088854212	-0.05962037480000001	-0.030343485299999997	0.0558376792	0.0192115649	-0.0035425691	-0.0158740455	-0.0345333262	-0.023073482200000002	0.0519439442	0.0512854749	0.050194202199999996	0.0486793354	0.046753658600000005	0.0444334229	0.041738208900000004	0.0	0.0	0.0	0.00408944	0.00145467	0.08487459999999998	0.0008828879999999999	0.000286798	-2.8864e-05
11853.4267578125	9679.2314453125	9841.8203125	1.255271	37.202141	0.15510553199999996	-0.025290875600000002	-0.0405641929	-0.0461996125	-0.0006518151000000001	0.063428177	0.0751765886	0.025693952000000003	-0.046476011	0.046374877	0.0176486057	0.030872326600000003	0.0302904728	0.0519230089	0.051202104000000005	0.0500080008	0.048351734900000005	0.0462486133	0.0437180724	0.040783499	0.0	0.0	0.0	-0.000579592	0.108387	0.0778646	0.000371071	7.05621e-05	-2.70335e-05
11878.03515625	9695.6455078125	9851.4033203125	1.213447	35.962601	0.11371259199999997	0.0324106415	-0.0496707133	-0.0180687551	-0.0141220741	-0.0760716952	-0.0563241619	-0.0339513915	-0.0479470637	0.0226051402	0.025118015	-0.0633269343	-0.0279041044	0.051901125	0.0511149914	0.0498135769	0.048010001100000005	0.0457224454	0.042973970099999995	0.0397922823	0.0	0.0	0.0	0.00833389	0.0504355	0.06858300000000002	0.000693973	0.00043828	-8.773379999999998e-05
11873.013671875	9698.9521484375	9856.62890625	1.214568	35.995819	0.12284782499999998	0.0566494968	0.0165635406	-0.0237553258	0.0296976277	0.0723897884	0.009748082	-0.0529581479	0.010169096400000001	0.0110767785	-0.04786741519999999	0.0644346615	0.0214027081	0.051878293	0.0510241434	0.049610962599999996	0.0476542338	0.045175395099999995	0.0422016054	0.038765446099999996	0.0	0.0	0.0	0.00864455	-0.00476799	0.0940746	0.00116741	0.000128634	-3.39753e-05
11870.7568359375	9692.3408203125	9857.2109375	1.223641	36.264717	0.15508523299999996	0.006304316999999999	0.0608980198	0.0017593829999999998	0.0042160973	-0.0393196595	0.0226441825	-0.0022499551	0.0576606459	0.028250187599999997	-0.0022631109	-0.0492165658	-0.019278623999999998	0.0518545131	0.0509295667	0.049400191100000004	0.04728453690000001	0.0446077125	0.0414014863	0.0377039097	0.0	0.0	0.0	0.00864206	0.0967418	0.0893984	0.000437823	0.000352027	-9.02024e-06
11882.8369140625	9695.30078125	9860.55859375	1.148795	34.046524	0.054442993000000016	-0.04997246650000001	0.0093750221	-0.0138786173	-0.0198487742	0.013675589699999999	-0.0459115266	0.0459826403	0.009220676700000001	0.015327997099999999	0.0056423193	-0.0077784599	0.0296155225	0.0518297859	0.0508312682	0.0491812971	0.046901018600000004	0.0440196567	0.0405741389	0.0366086231	0.0	0.0	0.0	0.008650639999999998	0.0592907	0.0792364	0.000517459	0.000298432	-1.22155e-05
11883.638671875	9703.9150390625	9856.3984375	1.129364	33.470654	0.131161988	-0.027868079900000002	-0.0301087958	-0.025336141800000003	0.0100302497	0.0069137201	0.0827960878	0.0344067651	-0.040795052400000004	-0.0016032888	-0.0350714248	0.0284654482	-0.0485680505	0.0518041118	0.050729255099999995	0.0489543166	0.0465037909	0.0434114963	0.0397201074	0.0354805668	0.0	0.0	0.0	-0.0101571	-0.011646	0.0913043	0.0007868499999999999	9.81794e-06	-4.12034e-05
11876.7822265625	9704.5048828125	9850.0859375	1.255021	37.194729	0.068884237	0.0463605166	-0.0393282542	-0.024155876	0.0153707425	0.010875625600000001	-0.05964963	-0.045596347	-0.0332010864	-0.0071868414	-0.0208831441	0.0093688725	0.0167732678	0.051777491200000005	0.0506235349	0.048719286900000006	0.04609297	0.042783509000000004	0.0388399534	0.0343207506	0.0	0.0	0.0	-0.00994126	0.0371279	0.0847664	0.00067558	-5.77534e-05	-0.000129494
11857.1689453125	9693.6064453125	9852.9169921875	1.235412	36.613586	0.11791084	0.025435074300000002	0.043989901	-0.012096230800000001	-0.022682971899999998	-0.01366169	0.0125342621	-0.029316516299999998	0.043414010999999995	0.0163417781	0.019748725800000002	-0.0193317143	-0.0014375663	0.051749924800000006	0.050514115199999994	0.0484762466	0.045668676	0.0421359818	0.037934255800000004	0.0331302127	0.0	0.0	0.0	0.00863536	0.0822872	0.0875906	0.000255035	0.000537534	-0.000118312
11887.1572265625	9703.0146484375	9856.8203125	1.107288	32.816395	0.10788798	-0.030798381099999998	0.0276829616	-0.0053244645	-0.0379758924	-0.0231975234	0.004349766	0.030212856899999998	0.0309499221	-0.015051815500000001	0.0197227196	0.0031103346000000004	-0.0165215583	0.051721412800000005	0.0504010041	0.0482252357	0.0452310328	0.0414692102	0.0370036102	0.0319100188	0.0	0.0	0.0	-0.0144729	0.0517968	0.0784538	0.000564256	7.16326e-05	-0.00024624
11879.986328125	9711.646484375	9845.2197265625	1.173933	34.791546	0.11323723	-0.0345914422	-0.0359762046	-0.0390094052	0.0017136847	0.0228564464	0.0565053058	0.0442938267	-0.0446333412	-0.0195325535	-0.0233754125	0.0402924984	-0.026019807599999997	0.051691956	0.05028420980000001	0.04796629559999999	0.0447801684	0.040783499	0.0360486287	0.0306612611	0.0	0.0	0.0	-0.0170558	-0.00101655	0.0964537	0.000858631	-0.000292224	-0.00038483
11872.3818359375	9700.259765625	9844.57421875	1.316974	39.030815	0.10683275	0.051576928499999994	-0.0214052565	-0.027365587200000003	-0.0001834893	0.0255311869	-0.0276577976	-0.0562769621	-0.016575896899999998	0.0021960887	-0.0288393338	0.0309715124	0.0214914689	0.0516615548	0.050163740899999996	0.0476994686	0.044316214699999995	0.040079161099999996	0.0350699393	0.0293850574	0.0	0.0	0.0	-0.0169097	0.065868	0.07990709999999998	0.0007406739999999998	-0.000557124	-0.000302577
11844.1689453125	9689.4482421875	9840.1806640625	1.204931	35.710201	0.07893408	0.006723025600000001	0.047496042800000006	-0.0265889279	-0.021363365699999998	0.0010283342	-0.0017079101999999998	-0.014293593700000001	0.048666179299999994	0.025192526899999998	0.020230840400000002	-0.0034685258000000004	-0.0027271386	0.0516302097	0.0500396062	0.0474247988	0.0438393071	0.039356518300000004	0.034068185699999996	0.0280825501	0.0	0.0	0.0	-0.00904591	0.100113	0.0823316	0.000603666	-9.53072e-05	-0.000213386
11864.060546875	9695.40625	9842.2861328125	1.093002	32.393002	0.12155268	-0.0423847179	0.0224631695	-0.037460224300000004	-0.0281069769	-0.0330419897	-0.027987919	0.0474489312	0.0195698846	0.0057749526	0.0038601178000000004	-0.0104628424	-0.0072473293999999995	0.051597921399999996	0.049911814699999994	0.0471423313	0.0433495851	0.0386159007	0.0330440267	0.026754905099999997	0.0	0.0	0.0	-0.019583	0.0346682	0.08412759999999998	0.000830737	-0.000485591	-0.000471527
11855.58203125	9695.4775390625	9835.72265625	1.22021	36.163033	0.0388608	0.0018503528	-0.048560435199999995	-0.04942176190000001	0.0156903244	-0.021041444399999998	0.0596396722	0.0034679024	-0.057138062999999996	0.0178033708	-0.0247207129	0.0208152856	-0.0625961037	0.0515646904	0.0497803758	0.0468521125	0.042847191900000005	0.0378576465	0.031998135899999995	0.0254033109	0.0	0.0	0.0	-0.0246727	0.0346586	0.0705923	0.000699023	-0.000338606	-0.000597352
11822.701171875	9686.3037109375	9848.20703125	1.222158	36.220757	0.12541825	0.0486015337	-0.007356045699999999	-0.0363573036	0.0285831794	0.014502983	-0.061009012	-0.0497524383	-0.0066060066	0.0574230885	-0.0103247876	-0.0204287246	0.0680150008	0.0515305174	0.0496452991	0.0465541902	0.0423322742	0.0370821021	0.030931201000000002	0.024028977200000003	0.0	0.0	0.0	-0.009230950000000003	0.104642	0.0625606	0.000604939	-0.000440553	-0.000154155
11853.9345703125	9684.6025390625	9862.10546875	1.103263	32.697109	0.0870837	0.0344237191	0.041266439	-0.014085998899999999	0.0326174594	0.030809587200000002	0.0450672091	-0.0339846181	0.03967658	0.0345668715	-0.017753511899999998	0.0005805004	0.022415902799999998	0.051495402999999995	0.049506594400000006	0.0462486133	0.0418049827	0.0362896215	0.029843923799999998	0.0226331344	0.0	0.0	0.0	-0.0212814	0.0586498	0.0725505	0.0007898169999999998	-0.000388119	-0.000297866
11843.458984375	9703.033203125	9873.9140625	1.070526	31.726892	0.11024923	-0.0031354613	0.0540769465	-0.0065307312	0.0605073354	-0.06629019900000001	0.014978512	0.0216279852	0.050401714199999996	0.0142263728	-0.0525349179	-0.0221538975	-0.0639241304	0.0514593477	0.049364271900000006	0.0459354321	0.0412654715	0.0354805668	0.0287370194	0.0212170318	0.0	0.0	0.0	-0.02225	-0.00276878	0.0875911	0.0013277400000000004	-0.000355029	-0.000383282
11877.99609375	9699.4951171875	9884.2568359375	1.0734	31.812057	0.07405668	-0.0542454135	0.013262291499999999	-0.0026378752	0.0753114166	-0.0265514115	-0.0524439524	0.0483554934	0.0001486205	0.024616227999999997	-0.0631624406	-0.0184208775	0.0148728547	0.0514223523	0.049218342000000005	0.045614697999999995	0.0407138981	0.0346553075	0.027611215699999997	0.0197819372	0.0	0.0	0.0	-0.0237538	0.042303	0.0800853	0.00106006	-0.000280002	-0.000440081
11931.1953125	9693.369140625	9893.5029296875	1.133986	33.607647	0.1455704	-0.041491639500000004	-0.0463092881	0.026989658399999998	0.043068461100000004	0.0505790813	0.0603479205	0.0322744204	-0.041037722799999996	0.0168214229	-0.0054550654	-0.0053428624	0.0761934058	0.0513844175	0.0490688154	0.0452864639	0.040150424	0.0338142204	0.026467253	0.018329135	0.0	0.0	0.0	-0.0123295	0.104381	0.0486003	0.000433811	-0.000290041	-0.000264707
11929.4833984375	9711.31640625	9893.33203125	1.151099	34.114807	0.1489212	0.017707242800000002	-0.0601210501	0.0418701369	0.029205682099999998	-0.0716604648	-0.0129414689	-0.0162733754	-0.0566990296	-0.0341056974	-0.012234836499999999	-0.0651146692	-0.0369743435	0.0513455439	0.048915702900000003	0.044950783700000004	0.0395752137	0.0329576898	0.025305883900000003	0.0168599257	0.0	0.0	0.0	-0.025889	0.0189021	0.0529392	0.00112906	-0.000322951	-0.000447426
11943.447265625	9706.619140625	9884.107421875	1.211712	35.911171	0.046544649999999986	0.0586695928	0.0043217415	0.042848216200000004	0.0472903011	0.060908385	0.0164478924	-0.0589265792	0.0025824825	-0.044749432900000004	-0.0489159153	0.042089645300000006	0.021394092000000003	0.051305732300000004	0.0487590158	0.0446077125	0.0389884355	0.0320861068	0.0241278719	0.0153756246	0.0	0.0	0.0	-0.0275671	0.00797625	0.0684384	0.00131107	-0.000433954	-0.000371609
11929.0302734375	9702.083984375	9878.9306640625	1.17178	34.727722	0.15466235	-0.0011289875	0.0530426122	0.0516115505	0.0305463443	-0.0087409885	0.0036272312	0.0005987891	0.0583144231	-0.0258317657	0.0054490482	-0.0390222787	0.0048291997	0.051264983300000004	0.048598765599999996	0.0442573068	0.0383902607	0.0311998695	0.022933992	0.0138775601	0.0	0.0	0.0	-0.015743799999999995	0.0955205	0.0609045	0.000745676	-0.000121548	-0.000294191
11944.00390625	9694.5361328125	9878.048828125	1.144257	33.912033	0.047640649999999986	-0.05621472190000001	0.0007176197999999999	0.0450305087	-0.0145751082	0.0070771683	-0.044073450599999994	0.0505164152	0.0085597865	-0.0152231713	0.0426020997	-0.023997282	0.043131300899999996	0.051223297699999996	0.048434963899999996	0.0438996242	0.0377808644	0.030299382599999997	0.0217250292	0.012367073400000001	0.0	0.0	0.0	-0.0147483	0.09059370000000001	0.0470862	0.000575424	-0.000374366	-0.00015925999999999996
11930.396484375	9700.54296875	9865.767578125	1.202489	35.637833	0.1463417	-0.0079239756	-0.0523668107	0.020724173000000002	0.0088709269	-0.021900947400000002	0.0802596549	0.0168316201	-0.057299597699999996	-0.0307856077	0.0116313619	0.0238821214	-0.0697217229	0.0511806764	0.0482676227	0.0435347235	0.037160424500000004	0.0293850574	0.0205017786	0.0108455165	0.0	0.0	0.0	-0.0285663	0.0160257	0.05978	0.0011831	-0.00032795	-0.000410406
11903.8603515625	9702.4306640625	9861.4462890625	1.238817	36.714485	0.06332694999999999	0.0493121926	-0.0075207819	0.017992751799999998	0.009211295	0.0408485014	-0.015139154699999999	-0.044772659900000004	-0.0055223776	-0.0258890296	-0.0132957512	0.0509264064	0.0077544937	0.05113712	0.0480967542	0.0431626647	0.0365291226	0.0284573116	0.0192650448	0.0093142513	0.0	0.0	0.0	-0.0282472	0.0448151	0.0704848	0.0008559359999999998	-0.000453964	-0.000427501
11906.6376953125	9690.9794921875	9859.341796875	1.1486710000000002	34.04285	0.08480214999999999	0.0110517443	0.0445056593	0.0121419199	-0.0063291101	0.010943462099999999	0.0176589398	-0.0059323774	0.0521873812	0.0083615818	0.0396742577	0.0140860013	0.015283571499999999	0.0510926293	0.0479223709	0.042783509000000004	0.035887142999999996	0.0275165687	0.018015641000000002	0.0077746487	0.0	0.0	0.0	-0.0235417	0.0981796	0.06438720000000002	0.000536908	-0.00042532	-0.000362482
11899.7890625	9685.142578125	9856.8134765625	1.183216	35.066666	0.06728115	-0.0537808925	-0.00018725180000000002	-0.0015896006	-0.027824973700000002	-0.0022697177	-0.0725505096	0.0477842294	-0.0012126626	0.0226089209	0.0518084907	-0.0090726166	0.0133089946	0.051047205199999994	0.0477444856	0.0423973188	0.0352346735	0.026563258500000003	0.0167543891	0.0062280867000000005	0.0	0.0	0.0	-0.0270162	0.0704642	0.0416747	0.000556929	-0.000374881	-0.000559597
11893.3681640625	9692.787109375	9844.8759765625	1.290784	38.25462	0.15126489	0.0009116269999999999	-0.0500926455	-0.0204143918	-0.00023782439999999998	-0.013705045700000001	0.0882039071	0.0083310311	-0.0552956183	0.0026014903	0.0026339358000000003	0.031199046499999997	-0.0702237817	0.051000848499999994	0.0475631113	0.042004157400000006	0.0345719047	0.0255978164	0.0154821183	0.004675949699999999	0.0	0.0	0.0	-0.0354745	-0.00318929	0.0673589	0.0011831	-0.000278739	-0.000706662
11837.5966796875	9688.3369140625	9846.9072265625	1.275574	37.803852	0.07249609	0.04243897940000001	-0.0161547156	-0.0488251129	0.0292115868	0.010205168	-0.0929999943	-0.0454177817	-0.0158884569	0.0400071891	-0.029744836	0.0279784609	0.003560539	0.050953560099999996	0.0473782612	0.0416040896	0.033899030499999996	0.0246206833	0.014199665600000001	0.0031196271000000003	0.0	0.0	0.0	-0.0370164	0.0437411	0.0751355	0.00108541	-0.000448592	-0.000764063
11851.3994140625	9683.142578125	9860.8955078125	1.181952	35.029198	0.1300052	0.0375915868	0.0484496337	-0.0271971587	0.021375259	0.014243256200000002	0.0568828574	-0.033748606699999996	0.0442661164	0.050703303899999996	0.0078382785	0.0026902191	0.0081525962	0.0509053407	0.0471899488	0.0411971812	0.0332162474	0.0236323055	0.012907874199999999	0.001560512	0.0	0.0	0.0	-0.024666	0.100675	0.0604875	0.000552043	-0.000406287	-0.000418277
11866.3251953125	9690.7314453125	9872.318359375	1.161915	34.435368	0.08651504999999998	-0.0187516499	0.0427649205	-0.007919521700000001	0.0246875948	-0.0593864642	-0.0165836032	0.023572889399999998	0.0380800066	0.0409508222	-0.0141725221	-0.0233171175	-0.022871506200000002	0.05085619139999999	0.0469981879	0.040783499	0.032523755099999996	0.0226331344	0.0116075938	0.0	0.0	0.0	0.0	-0.0270062	0.0510687	0.0680136	0.000806259	-0.00060822	-0.000502977
