csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
10465.4697265625	10813.5126953125	10624.185546875	n/a	n/a	n/a	-0.0130388132	-0.037746108	-0.0031565834000000003	0.0025963873	-0.0457018732	0.0012076764	-0.0128552509	0.0387813628	-0.0098144624	0.0023040582	-0.0313239913	0.0250614471	0.052057802699999996	0.052057449000000006	0.0520568594	0.0520560339	0.05205497269999999	0.052053675599999995	0.0520521427	0.0262693	-0.0372322	0.07624949999999998	-0.000549695	-0.000304657	0.00061516
10395.8740234375	10811.6171875	10600.98046875	1.131037	33.924393	0.09398585	0.059791931	-0.00038040199999999995	0.008717658199999999	-0.028222945	0.0078523819	-0.0105257921	-0.0501825038	-0.0338785791	-0.024412160800000002	0.055471022	-0.005930363399999999	0.0073097421	0.0520568594	0.052053675599999995	0.052048369500000004	0.0520409412	0.052031391100000005	0.0520197195	0.052005927	0.0262922	-0.071605	0.058347	-0.000151855	-0.000362153	0.000236743
10361.1513671875	10806.623046875	10585.5771484375	1.558291	46.739468	0.07012713500000001	-0.0476537227	0.042574473099999996	0.0101241843	0.0476068303	0.0568606908	0.0127119027	0.0596016366	-0.0053116447	-0.0209816951	-0.046485795499999996	-0.026771999900000003	-0.0456882629	0.05205497269999999	0.0520461292	0.052031391100000005	0.0520107601	0.0519842386	0.0519518296	0.051913536600000004	0.0268794	-0.0440522	0.0522002	-0.000483295	-0.000123074	9.04553e-05
10338.8154296875	10801.3115234375	10582.6328125	1.352431	40.564888	0.170465335	-0.021428831000000002	-0.0410484125	0.0423898807	-0.0080993473	-0.0720746666	-0.0007879308	-0.0099559303	0.0483125221	-0.073282031	0.0070350664000000005	-0.0054036609	0.0673916648	0.0520521427	0.052034810199999997	0.052005927	0.051965499500000005	0.051913536600000004	0.05185005	0.0517750536	0.00933584	0.0606271	0.0854699	-0.000392024	-5.67272e-05	0.000232293
10329.921875	10801.5400390625	10584.255859375	1.139471	34.177364	0.14041835	0.042175637	-0.0073044476	0.035361420299999995	-0.0064932106	0.0353976443	-0.0011342834	-0.0461480881	-0.025211652999999997	-0.054875870199999996	0.0165037618	0.0104826897	-0.0244853971	0.052048369500000004	0.0520197195	0.0519719813	0.0519051723	0.0518193171	0.0517144471	0.0515906009	0.0162904	-0.0282844	0.0709533	-0.000214432	-0.00029729	0.000414852
10324.4736328125	10809.9150390625	10578.056640625	1.395849	41.867165	0.3179283	-0.0152093231	0.0557901583	0.0107468496	0.0296287007	-0.0197738182	0.04675058	0.0458962533	-0.0295834221	-0.005824115699999999	-0.038991516000000004	0.0386201933	0.00108446	0.0520436531	0.0520008583	0.0519295596	0.0518297962	0.0517016228	0.0515451095	0.05136034230000001	-0.0109836	-0.0916986	-0.0376541	0.000209082	-0.00119299	-0.000638588
10328.94921875	10815.8369140625	10579.8515625	1.478639	44.350395	0.36028615	-0.042647003499999996	-0.029731480299999998	0.032666994399999996	-0.0466713872	-0.0301581185	0.0198528049	0.0075122811	0.0365732152	-0.0266016144	0.0633730713	-0.0223184255	0.0410724584	0.052037993600000006	0.0519782277	0.0518786688	0.051739393	0.051560506900000004	0.0513421476	0.051084482199999996	-0.01133	0.0569242	0.0632505	-0.0011375100000000002	-0.000382042	-0.000689295
10286.0302734375	10798.8681640625	10574.822265625	1.460259	43.799095	0.4977732	0.0186051107	-0.038111767000000005	0.0101788804	0.011478333899999998	-0.0006471463	0.056470318600000007	-0.0362400865	0.0209468341	-0.028777701699999998	-0.0425905304	0.0806150915	-0.0111380155	0.052031391100000005	0.0519518296	0.0518193171	0.051633988799999996	0.051396033499999993	0.0511056938	0.050763265599999996	0.0320041	-0.124338	-0.0522479	0.000345724	0.000275945	0.000323054
10299.099609375	10803.5947265625	10574.3310546875	1.262481	37.86694	0.1469269	0.056583630499999996	0.029708947799999996	0.0172065982	-0.007577078	0.010285687	0.044903753399999996	-0.0185844634	-0.0464034688	-0.009273365	-0.0031916568	0.054455588	-0.0124227791	0.0520238458	0.0519216657	0.051751514299999996	0.051513614299999996	0.051208277	0.050835902300000006	0.0503969776	0.0269843	-0.0532313	-0.0704739	-0.000204142	0.00030635	-0.000148163
10301.759765625	10822.7041015625	10585.306640625	1.256425	37.685287	0.21177225	0.0010073867	0.0463620695	0.0296171102	-0.0475445049	0.0171284422	-0.0156095507	0.029794168399999998	-0.039965058399999996	-0.012444548100000001	0.04582297849999999	0.0493892716	-0.025219118999999998	0.052015357699999994	0.0518877384	0.05167527139999999	0.0513783043	0.0509973225	0.0505329491	0.0499859435	-0.0322563	-0.0822564	-0.063977	0.000503301	-0.000358783	-0.00111578
