csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
10423.0107421875	10629.6591796875	10450.466796875	n/a	n/a	n/a	-0.0313355975	-0.0251139852	-0.023554150899999998	-0.013565329099999999	0.0112169167	-0.0161542615	-0.0435171251	0.0098945714	0.0308640996	-0.0005465382	0.031231415099999996	-0.0008396903	0.052057802699999996	0.052057449000000006	0.0520568594	0.0520560339	0.05205497269999999	0.052053675599999995	0.0520521427	0.0220114	0.0681001	-0.0470167	-9.51961e-05	-0.000331049	0.000283069
10382.3974609375	10629.0234375	10443.54296875	1.041783	28.723169	0.15221477499999997	-0.06088837	-0.0144742311	-0.003937375	-0.0343784762	0.0245317802	-0.0367760292	-0.0563854915	0.010560425200000001	0.0454311832	-0.027591537000000003	0.0309164205	0.025969541800000003	0.0520568594	0.052053675599999995	0.052048369500000004	0.0520409412	0.052031391100000005	0.0520197195	0.052005927	-0.0173752	0.109038	-0.0494813	-0.000382539	8.251159999999998e-05	-0.000404541
10381.095703125	10634.064453125	10445.5166015625	1.036394	28.574589	0.15395162999999998	-0.0705999778	0.0038488257	0.027495427700000002	-0.052353513899999995	0.029206356699999998	-0.0241673856	-0.0687535007	-0.0031962821000000004	0.0198148825	-0.0212552209	0.025186549	0.047186078799999996	0.05205497269999999	0.0520461292	0.052031391100000005	0.0520107601	0.0519842386	0.0519518296	0.051913536600000004	-0.00739525	0.0439151	-0.10188	-0.00010344000000000003	1.9345e-05	-0.000217805
10309.4423828125	10640.1591796875	10430.6630859375	1.12412	30.993286	0.18712542	-0.039214731600000004	-0.016784906999999998	-0.0411666401	0.0020181455	-0.0036461956	-0.0440230067	-0.050844859900000004	0.0006014939	0.0213817422	0.057460370700000006	0.014689593	0.0519828392	0.0520521427	0.052034810199999997	0.052005927	0.051965499500000005	0.051913536600000004	0.05185005	0.0517750536	-0.00741277	-0.0311669	-0.0654593	0.00116228	-0.00017775	-0.000168516
10323.3037109375	10629.6416015625	10437.19921875	1.057549	29.157856	0.204584715	-0.0572981174	0.0018687856	0.0033024831	-0.027931898700000003	-0.0074173432999999995	-0.036772196	-0.0563247238	-0.0055942169	0.040854284500000004	0.0019310206	-0.0130717253	0.0282554074	0.052048369500000004	0.0520197195	0.0519719813	0.0519051723	0.0518193171	0.0517144471	0.0515906009	0.0166104	0.0913844	-0.0591613	0.000388204	-8.60971e-05	0.0
10350.7060546875	10635.3828125	10444.4228515625	1.088596	30.013853	0.065512087	-0.052741517800000005	0.0041009565	0.022740987400000003	-0.031316374300000005	-0.0313694863	0.016950246999999998	-0.0481637419	0.0020711924	0.0097925711	-0.0168713919	0.0089615217	0.0025589710999999998	0.0520436531	0.0520008583	0.0519295596	0.0518297962	0.0517016228	0.0515451095	0.05136034230000001	0.020659	0.09550380000000003	-0.0605219	-0.000228336	3.14164e-06	0.000413891
10302.95703125	10660.7919921875	10443.544921875	1.251885	34.515919	0.30830203200000006	-0.0206833789	-0.0216130196	-0.0339774505	-0.006847485	-0.0685323523	0.007629705	-0.0373220135	0.0210497248	-0.0082445857	0.0270305138	0.016342541999999998	0.0284295452	0.052037993600000006	0.0519782277	0.0518786688	0.051739393	0.051560506900000004	0.0513421476	0.051084482199999996	0.0334855	0.0433945	0.107561	-0.0009075480000000002	-0.000415644	0.00082156
10320.7138671875	10628.2451171875	10427.6044921875	1.096762	30.238991	0.1614861	-0.027963307000000003	-0.0219899346	-0.0237131144	-0.0164601552	-0.0735969006	0.0190133611	-0.0418008426	0.0242758784	0.033364658	0.0044934811	0.0066195488	-0.0157397151	0.052031391100000005	0.0519518296	0.0518193171	0.051633988799999996	0.051396033499999993	0.0511056938	0.050763265599999996	0.0199005	0.08376369999999998	0.0727517	-0.000513453	0.000106134	0.000282981
10342.2822265625	10634.421875	10414.361328125	1.167824	32.198257	0.07775005500000001	-0.014237081200000001	-0.0207124377	0.0067378938	-0.016780046	-0.07547720969999999	0.0371815813	-0.02549853	0.0277472067	0.0039830358000000005	-0.0199104787	-0.006534925	-0.0510220593	0.0520238458	0.0519216657	0.051751514299999996	0.051513614299999996	0.051208277	0.050835902300000006	0.0503969776	0.00590642	0.120354	0.060886	-0.000507103	-6.29945e-05	0.00015246
10331.1083984375	10632.890625	10408.9326171875	1.173569	32.356663	0.22725295500000006	0.0056876486	-0.038567637	-0.020986332000000003	0.0461729029	-0.0219076248	0.008423185699999999	-0.0139973094	0.0345571646	0.0002189626	0.0408850424	-0.009575485	-0.0378792181	0.052015357699999994	0.0518877384	0.05167527139999999	0.0513783043	0.0509973225	0.0505329491	0.0499859435	0.0210851	-0.0156984	0.0555305	0.00064535	-0.000117258	0.000359071
10287.9501953125	10637.583984375	10398.37109375	1.116125	30.77285	0.10156979999999999	0.0260964768	-0.0356637005	-0.0388695006	0.0544062221	0.0232419875	-0.0437269655	0.0161906403	0.0324219482	0.0068266344999999996	0.062234673399999996	-0.0437214522	-0.0072354102	0.052005927	0.05185005	0.0515906009	0.051228098099999994	0.050763265599999996	0.0501970319	0.0495305282	0.021078	0.044455	0.06319900000000002	8.980669999999998e-05	-6.37513e-05	0.000293305
10327.7734375	10626.6435546875	10413.7958984375	1.165559	32.135807	0.185241305	0.0119139328	-0.0117226968	0.025693373399999997	0.0099314746	0.0459425208	-0.0335492813	0.0272630463	0.024341877799999998	0.0387756292	-0.0191638941	-0.0692283575	-0.0247068868	0.0519955539	0.051808603200000004	0.05149751650000001	0.0510630392	0.0505062122	0.0498283698	0.049031136100000004	0.009424030000000003	0.156358	0.0405261	-0.000412825	-0.000140916	9.28727e-05
10349.201171875	10641.5439453125	10420.6533203125	1.1068	30.515766	0.170371865	0.0254994003	0.0065609253	0.028858196000000003	-0.0202362487	0.019238919099999998	-0.03057617	0.0372975456	-6.76266e-05	-0.0018877235999999998	-0.0285022425	-0.0196761804	0.0120412669	0.0519842386	0.0517634012	0.051396033499999993	0.050883175499999996	0.0502262789	0.049427203200000006	0.0484882105	-0.0111878	0.0642687	0.0304978	-0.000463508	0.000389276	-0.000279101
10271.45703125	10637.6787109375	10403.3916015625	1.127776	31.094101	0.161238575	0.054234980499999995	0.015171846899999999	-0.0345831334	-0.0036448916999999997	-0.0216110054	-0.0301982475	0.0534783479	-0.0064088256	0.0114646476	0.040422959	-0.0145420687	0.036095098799999996	0.0519719813	0.0517144471	0.0512861684	0.0506885591	0.0499235924	0.0489937939	0.0479022336	0.0104956	-0.0147596	0.0619576	-8.743449999999998e-05	0.000328722	-0.00013438700000000003
