csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
10419.13671875	10580.4853515625	10528.8466796875	n/a	n/a	n/a	-0.0274944464	-0.054886770599999996	0.0058990828	-0.1352816009	-0.013362195600000001	-0.001202521	-0.0331913258	0.0330801469	-0.0362352659	0.013754632900000001	-0.0247053068	0.0800817838	0.052057802699999996	0.052057449000000006	0.0520568594	0.0520560339	0.05205497269999999	0.052053675599999995	0.0520521427	-0.0171387	-0.0593126	-0.0449345	-0.000599172	-0.000584034	-0.000549257
10249.9580078125	10579.2509765625	10485.2763671875	1.38851	38.815487	0.165112085	0.0257353918	-0.045369279900000004	-0.0501461536	-0.047025278	-0.06636040160000001	0.005490929	0.012049953899999999	0.0532452654	0.0087074672	-0.04328540610000001	-0.0515715856	0.039592406499999996	0.0520568594	0.052053675599999995	0.052048369500000004	0.0520409412	0.052031391100000005	0.0520197195	0.052005927	-0.00622279	-0.109544	-0.0753529	0.000177784	2.41125e-05	-0.000463432
10201.8154296875	10575.4765625	10459.3759765625	1.332741	37.256504	0.298286341	0.0514476332	0.0020811122	-0.020486201699999998	-0.0196698456	0.0425268567	-0.0023065265	0.0457959449	0.0246873338	0.0203474468	0.0190546242	0.011559738600000001	0.012295586200000002	0.05205497269999999	0.0520461292	0.052031391100000005	0.0520107601	0.0519842386	0.0519518296	0.051913536600000004	0.0192787	-0.0373655	0.000361176	0.000837935	-0.00135015	0.0
10138.8193359375	10561.60546875	10453.384765625	1.17719	32.908092	0.262512626	0.0348094995	0.0252581886	0.020027747	-0.0374222681	0.0364892505	0.025708341699999998	0.0481072404	-0.0054855073	-0.0287835251	0.0284537731	0.0576600985	0.0456716876	0.0520521427	0.052034810199999997	0.052005927	0.051965499500000005	0.051913536600000004	0.05185005	0.0517750536	0.0195137	0.0744089	-0.0444361	-0.000469705	-0.000775056	0.000231385
10129.958984375	10582.7255859375	10466.9599609375	1.113437	31.125898	0.25882755	0.0266012738	0.0374337232	0.044760077800000006	0.0014211011	-0.0019873699	0.0027411033	0.0435903613	-0.0291445384	-0.048662196799999995	0.001004796	0.0024156467000000003	-0.020335314	0.052048369500000004	0.0520197195	0.0519719813	0.0519051723	0.0518193171	0.0517144471	0.0515906009	0.0292458	-0.0651516	0.0062159	0.000603256	-0.000775056	0.000336083
10111.3447265625	10571.0908203125	10467.4375	1.0807810000000002	30.212992	0.12626615	0.0133255249	0.0497616339	0.0476005304	0.045734735	-0.031611226400000005	-0.0214814261	0.0304074617	-0.0392899663	-0.043732508200000006	-0.039096539799999996	0.0416534643	-0.058682317000000005	0.0520436531	0.0520008583	0.0519295596	0.0518297962	0.0517016228	0.0515451095	0.05136034230000001	0.0260997	-0.0385282	0.0677443	0.000456809	-0.000289743	0.000268478
10140.71875	10560.77734375	10479.9052734375	1.159093	32.402203	0.21796855	-0.021068380600000002	0.0416510762	0.0221307097	-0.0140308495	-0.041529312	-0.0051036402000000005	0.0022413481	-0.0468207042	-0.0105436348	-0.0499966813	0.1032657229	0.0060920699	0.052037993600000006	0.0519782277	0.0518786688	0.051739393	0.051560506900000004	0.0513421476	0.051084482199999996	0.0134011	0.081558	0.0352215	-0.000299773	-0.000261584	0.0
10152.337890625	10578.056640625	10487.857421875	1.011948	28.288801	0.24573572	-0.0282531517	0.041316208	0.0118872478	-0.0108336053	-0.0365130856	-0.0118377529	-0.0130070284	-0.046306995999999996	-0.0111287626	-0.051707450099999996	0.0281409779	-0.0149789611	0.052031391100000005	0.0519518296	0.0518193171	0.051633988799999996	0.051396033499999993	0.0511056938	0.050763265599999996	0.0233994	-0.0839436	-0.0133546	7.51724e-05	-0.000319833	-3.30872e-24
10152.951171875	10582.91796875	10480.91015625	1.052307	29.417027	0.08676437	-0.023005479500000002	0.0401636048	0.001434509	0.0443872653	-0.043650973200000005	-0.0564106053	-0.0104252409	-0.051296422800000005	0.0024563486	-0.0650643445	0.0120703327	-0.0653912706	0.0520238458	0.0519216657	0.051751514299999996	0.051513614299999996	0.051208277	0.050835902300000006	0.0503969776	0.0134035	-0.112371	0.016579	0.000132819	-0.000565338	6.49978e-05
10208.947265625	10574.92578125	10491.8623046875	1.06669	29.819082	0.21964316	-0.0431627016	0.0312567517	-0.028434673100000002	0.0152699368	-0.0414346233	-0.04425156139999999	-0.0232217188	-0.051354078600000005	0.0232864589	-0.0545111366	0.0517014936	0.0001893123	0.052015357699999994	0.0518877384	0.05167527139999999	0.0513783043	0.0509973225	0.0505329491	0.0499859435	0.0218517	0.014439	0.0470943	-0.000371463	-0.000775056	0.000428391
