csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
10520.6962890625	10745.900390625	10666.1552734375	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
10398.3818359375	10732.666015625	10626.1171875	1.463881	44.10564	0.105939262	0.0046847301	0.034752278399999996	-0.0494575094	0.0540484625	0.0494960461	-0.016481033200000002	-0.0224460594	0.0191572343	0.056816827	-0.038671670400000004	0.020450514399999998	-0.0402278653	0.0520931078	0.0520927528	0.0520921612	0.052091333	0.052090268099999996	0.052088966699999996	0.052087428600000006	0.0	-0.000912012	0.0635487	0.0351508	0.0	-0.000126555	0.0
10319.3310546875	10746.2138671875	10602.3193359375	1.446595	43.584854	0.244530453	-0.0469300673	-0.002968057	0.005413503199999999	0.0103595536	0.0644960316	-0.0172581269	0.0470042669	0.0266142914	0.0761675052	-0.0350767376	0.006255990899999999	0.0378719568	0.0520921612	0.052088966699999996	0.0520836425	0.052076189	0.0520666065	0.0520548953	0.052041055999999995	0.0	-0.0127037	-0.0615583	0.0522395	0.00146437	-8.87987e-05	-0.000308735
10299.1298828125	10726.7548828125	10579.0478515625	1.31628	39.658546	0.251272835	0.015816956899999998	-0.0425787846	-0.0370908027	-0.017289568600000003	0.0054569114	-0.0173869915	0.0066749552	-0.0516942488	0.0011106042	-0.0238893869	-0.0304777036	-0.0020465542	0.052090268099999996	0.0520813946	0.0520666065	0.052045905499999996	0.052019294	0.051986774900000005	0.051948352	0.0	0.0127866	0.0572634	0.0468408	0.000223249	0.000392588	0.0
10290.556640625	10721.8486328125	10587.67578125	1.198843	36.120243	0.06392616	0.049468512199999995	0.0067855288	0.023330225899999998	-0.0087640714	0.0101385064	-0.0153672394	-0.0493769604	-0.014382703899999998	-0.0174474901	-0.034412902599999996	0.0275332392	0.027538413799999998	0.052087428600000006	0.052070037199999995	0.052041055999999995	0.0520004912	0.051948352	0.05188465	0.051809399299999996	0.0	0.0138766	0.0360235	0.0667092	0.000275842	6.37944e-05	-5.31706e-05
10270.4072265625	10739.1259765625	10586.8515625	1.2082830000000002	36.404675	0.17140769499999997	-0.0011562649	0.0393344881	0.02539755	0.027629145299999998	-0.0686425039	0.0469397078	-0.0181833416	0.038312757200000006	0.058964291399999993	0.1009156796	-0.018322856499999998	0.0115092015	0.0520836425	0.0520548953	0.052006995	0.051939959400000006	0.0518538129	0.051748587400000004	0.0516243215	0.0	0.00416687	-0.0467312	0.109546	0.000858791	-2.22153e-05	0.0
10252.7255859375	10727.9111328125	10585.5	1.302744	39.250729	0.160435195	-0.046707842	0.0122998428	0.0076307256999999995	-0.0899600701	0.041154990499999995	0.0370058748	0.033540950800000004	0.0435712546	-0.027353199300000002	-0.0439734167	-0.0546710302	0.0720240719	0.0520789101	0.05203597	0.051964429400000005	0.0518643275	0.0517357195	0.051578676	0.0513932833	0.0	0.0229378	0.0504263	0.11208000000000001	0.000552377	0.000510826	0.0
10264.1572265625	10725.5517578125	10595.3251953125	1.243462	37.464581	0.13666458	-0.0334046683	-0.044264894900000004	0.0457661163	0.08525868789999999	-0.0497228167	0.0197419603	0.048492723499999994	-0.0183985138	-0.0059834508	0.0864268569	0.08440175960000001	0.0018249589	0.052073231399999996	0.0520132626	0.0519133659	0.051773617699999996	0.0515941256	0.0513750271	0.051116490599999995	0.0	-0.00923545	0.0937822	0.0922166	0.000664466	-6.31486e-05	-0.000139377
10322.474609375	10730.978515625	10593.474609375	1.2615090000000002	38.008347	0.15779256	0.0349052578	-0.040699257200000005	-0.0438178647	-0.0619033596	0.038412249100000004	0.0161932297	0.002088564	-0.053785893200000004	0.0058285774	-0.0158145306	-0.0564932423	0.011887566200000001	0.0520666065	0.051986774900000005	0.0518538129	0.051667856399999997	0.051429095300000005	0.051137773899999996	0.0507941896	0.0	-0.0126721	-0.0286661	0.0679266	0.000670439	-8.51458e-05	-0.000263759
10313.35546875	10737.6396484375	10591.697265625	1.253526	37.767818	0.092571445	0.0487530613	0.0129814063	0.012965561399999999	0.0268629492	-0.010068649	0.0321468132	-0.053995056500000006	-0.017248966799999998	0.0299034271	0.0213218687	0.0090421604	0.0286768957	0.052059035499999996	0.0519565087	0.05178578019999999	0.0515470741	0.0512407038	0.0508670714	0.0504266674	0.0	-0.0184825	0.0499316	0.0679284	0.000584775	-7.02439e-05	-0.000326424
10320.7939453125	10736.458984375	10601.1025390625	1.137325	34.266754	0.08127373	-0.0082352015	0.051147205999999994	-0.036653727000000004	0.029075456200000002	-0.0020284758	-0.026058131499999998	-0.0263754309	0.0415595109	0.017773438	-0.0093047956	0.00019920099999999998	-0.0437519353	0.052050518600000005	0.0519224662	0.051709278899999996	0.051411306100000005	0.051029036500000007	0.05056309690000001	0.0500142512	0.0	-0.00965973	0.0918389	0.0679631	0.000227824	6.68363e-05	-0.000442572
10297.1669921875	10737.298828125	10585.6826171875	1.294182	38.992741	0.175536135	-0.0605462991	-0.0082200464	0.033479439799999997	-0.005652112	0.0474162038	0.011122064099999999	0.050726296799999994	0.0353391137	0.0502441578	-0.0057358942	0.007612056	0.046162129	0.052041055999999995	0.05188465	0.0516243215	0.0512605918	0.0507941896	0.050226049	0.049557308	0.0	-0.0119639	-0.0190395	0.0873599	0.000894775	-0.00012339600000000004	-0.00044062
10322.5517578125	10739.2451171875	10582.6435546875	1.2874930000000002	38.791206	0.08727506000000002	0.0214902784	-0.0428944632	-0.0267720294	-0.0096369481	0.0222142075	-0.0227712379	0.0094633832	-0.0423430866	0.0436773492	-0.0263983027	-0.0169897447	0.007358607	0.052030647699999995	0.0518430627	0.051530921900000005	0.051094975099999995	0.0505362699	0.0498561484	0.049056244699999994	0.0	-0.0155281	0.0251737	0.0695643	0.000658534	2.63212e-05	-0.000488703
10301.47265625	10735.8994140625	10577.6484375	1.2874660000000002	38.790405	0.12832689000000003	0.0423518259	0.0124648921	-0.012127545200000001	-0.014827860900000002	0.0024363764	-0.0141345168	-0.0418841777	-0.0176718519	0.019001694399999998	-0.041029969	0.0080305714	-0.0009433804	0.052019294	0.051797707400000004	0.051429095300000005	0.0509145041	0.0502553943	0.04945363690000001	0.0485115075	0.0	-0.0131653	0.104274	0.0467022	0.000446663	0.00023585	-0.000547337
10312.2490234375	10732.3349609375	10577.7763671875	1.211804	36.510769	0.13389730000000002	-0.0263331808	0.051595911900000006	-0.024136333700000002	0.0102650949	0.0030859656	-0.0721292894	-0.0079562612	0.0480254501	0.0381635959	-0.0492030305	0.0054305539	-0.0166973912	0.052006995	0.051748587400000004	0.051318858499999995	0.0507192312	0.049951690599999994	0.0490187778	0.0479235812	0.0	-0.0201982	0.0234722	0.0618957	0.000849544	0.00023585	-0.000761838
10254.37890625	10726.2568359375	10548.6494140625	1.478327	44.540901	0.1082325	-0.0228569127	-0.0539989503	0.0177351291	-0.0041735214000000005	-0.033837255499999996	-0.058595281900000004	0.0437482807	-0.0199794552	0.0206416564	-0.0103304801	-0.030700870699999997	0.0045660153	0.051993751100000006	0.051695706200000004	0.0512002295	0.0505092133	0.0496252967	0.0485518555	0.0472929893	0.0	-0.0245302	-0.0353038	0.0729424	0.000984887	0.000460569	-0.000440344
10251.546875	10726.294921875	10549.9169921875	1.253215	37.758453	0.20189300000000002	0.042544665700000005	-0.0161642999	0.0462629168	-0.035331794799999997	-0.0267377245	-0.0549612377	-0.024254734700000002	-0.0365157257	-0.0195898075	-0.0205598936	0.0045034985	0.0299512438	0.0519795625	0.05163906769999999	0.0510732276	0.0502845113	0.049276360899999996	0.0480531756	0.046620293300000004	0.0	-0.0162138	0.0790552	0.0451495	0.000305279	0.000291031	-0.000619692
10249.4599609375	10726.0078125	10557.138671875	1.093927	32.959209	0.06624765000000002	0.029246378700000002	0.0371677838	0.035714395499999996	-0.024686283700000002	-0.047130486799999996	-0.0502166783	-0.047084327599999996	0.0157412514	-0.0130168612	0.0092318467	0.022246061	0.0235643153	0.051964429400000005	0.051578676	0.0509378736	0.050045190700000006	0.048905041600000004	0.0475230641	0.0459060919	0.0	-0.0132447	0.0549925	0.0570373	0.000448885	0.000486474	-0.00041218
10239.3984375	10738.212890625	10566.4619140625	1.192178	35.919449	0.20406433	-0.034197071600000004	0.0381844	-0.0118245288	-0.0655884664	-0.06861121719999999	0.0013006222999999999	0.0132841196	0.052716411500000004	0.0247628928	0.012205708700000002	-0.09480658369999999	-0.0002176139	0.051948352	0.0515145355	0.0507941896	0.0497913209	0.0485115075	0.0469618678	0.045151021	0.0	-0.0224233	-0.0329225	0.0967335	0.00112121	-4.71926e-05	-0.000551679
10241.1240234375	10732.134765625	10573.5703125	1.260252	37.970455	0.13980568	-0.0336994494	-0.027517263599999998	0.10392511230000001	-0.018919054299999998	-0.0283831348	0.0302710833	0.047384899800000005	0.004179279	-0.013487453600000001	0.0367240186	0.027115214	0.0811242508	0.0519313307	0.0514466509	0.050642199299999996	0.0495229759	0.048095937400000004	0.0463699538	0.044355753	0.0	-0.0143256	0.0517747	0.11079000000000001	0.000984887	0.000255335	-0.000331444
10242.962890625	10728.712890625	10581.921875	1.185525	35.71899	0.1322213	-0.0034658115000000002	-0.051141084	-0.022935896400000003	0.0052798624	-0.0832253768	0.0072639705	0.0304396526	-0.0373154696	-0.0213094097	0.046841256100000006	-0.0135502004	-0.049958962	0.0519133659	0.0513750271	0.05048192730000001	0.049240233499999994	0.04765852	0.0457477092	0.0435209957	0.0	0.0103901	0.089022	0.0967541	0.000302394	0.000365846	1.3234899999999996e-23
10263.7802734375	10731.697265625	10578.4384765625	1.096263	33.029598	0.2188622	0.0451139721	-0.0377798192	0.0053864027	-0.0800056218	0.010845036	0.0337719747	-0.0184295622	-0.05214235440000001	0.0045350603	-0.006605075699999999	-0.073626184	0.0534352612	0.051894457699999993	0.051299669299999996	0.0503133999	0.048943176	0.0471994541	0.045095541100000004	0.042647492300000006	0.0	-0.0170798	-0.0290048	0.0992972	0.000885825	-0.000229993	-0.000237178
10295.6591796875	10744.7685546875	10584.6259765625	1.115174	33.599377	0.05217215	0.0586571096	0.0134111102	0.061710983399999995	-0.0066231772	-0.0252551929	0.0275510405	-0.0587452007	-0.0077513699	0.045832929800000005	0.025323299700000003	0.005743642199999999	0.0688851866	0.051874606600000005	0.051220583	0.050136644699999997	0.0486318898	0.046718948200000006	0.044413876	0.0417360206	0.0	-0.0170865	0.0156675	0.0991143	0.000984887	-0.000229993	-0.000284321
10304.1162109375	10737.4677734375	10595.79296875	1.125734	33.917542	0.13923198	0.0058206301	0.0511615031	-0.0048470224	0.0381193749	-0.0620248288	0.0113041076	-0.0387511174	0.0411160172	0.0272396805	0.061528476	0.0341670949	-0.0258175538	0.0518538129	0.051137773899999996	0.049951690599999994	0.0483064654	0.046217220499999996	0.0437031599	0.0407873919	0.0	-0.009379920000000003	0.0830241	0.08660139999999998	0.000431608	0.000137366	-0.000396801
10319.2880859375	10737.8994140625	10599.2861328125	1.217523	36.683056	0.029441254999999993	-0.039732883	0.0322793922	-0.0440295468	-0.0528699958	0.0425476629	-0.0178966619	0.0156896261	0.0497763339	0.0146214807	-0.0897654449	-0.0378380575	-0.008588082	0.051832077000000004	0.051051248	0.0497585679	0.0479669973	0.045694499000000006	0.0429638575	0.0398024509	0.0	-0.0171153	0.08532739999999998	0.07679719999999998	0.000492824	6.90215e-05	-0.000334394
10304.0234375	10749.2822265625	10580.75	1.295534	39.033501	0.19864643	-0.0413126936	-0.0355882142	0.0652757457	0.064689334	-0.0227287331	-0.0004413184	0.047771773600000005	-0.0019402132000000002	0.08452695910000001	0.021894076600000003	0.0514977684	0.035095902400000004	0.051809399299999996	0.050961011699999996	0.049557308	0.0476135843	0.045151021	0.042196452599999996	0.0387820744	0.0	-0.0191762	-0.0362514	0.105222	0.00119943	-5.57131e-05	-0.000234096
10324.78125	10742.30078125	10577.5029296875	1.274876	38.411079	0.064968615	0.0297998815	-0.0387031665	-0.0253475102	-0.0607512717	0.023342091800000003	0.023148315099999997	0.005573479	-0.046334081900000004	0.0381771028	-0.022059148799999997	-0.056875490199999996	0.026271677099999998	0.05178578019999999	0.0508670714	0.049347943899999996	0.047246329100000005	0.044587033600000006	0.0414014469	0.0377271708	0.0	-0.0170871	-0.00537317	0.084376	0.00106992	-5.95988e-05	-0.000144386
10315.7490234375	10730.4619140625	10581.5771484375	1.364022	41.09697	0.17591312999999997	0.045760364000000005	0.0185501225	0.0315174997	0.0028762969	-0.0202889051	-0.0117283667	-0.051285749699999994	-0.0079917615	0.005824301600000001	-0.0046055	0.0315363549	0.0299279152	0.0517612201	0.050769434100000004	0.0491305099	0.0468653384	0.044002792699999994	0.0405793606	0.036638679300000004	0.0	-0.0195577	0.0685634	0.0965724	-0.000291045	-0.00012849500000000004	-0.000460716
10310.6328125	10731.1767578125	10584.552734375	1.274115	38.388149	0.13452355000000002	-0.0198431454	0.046886409500000004	-0.0429603209	-0.0092736511	-0.0415226191	-0.0027315211	-0.0046851205	0.053091436	0.023690396699999998	0.0111257719	-0.048086789299999995	-0.0419417236	0.0517357195	0.050668106799999994	0.048905041600000004	0.04647072309999999	0.0433985639	0.039730731400000004	0.035517569	0.0	-0.0269673	0.0740562	0.0925771	0.00172122	-0.000229993	-0.00069947
10294.646484375	10734.2138671875	10570.193359375	1.388085	41.821987	0.1227824	-0.0364632471	-0.0331322139	0.0948011925	0.0044495309	-0.0058521976	-0.0020084144	0.048965821900000005	0.003283491	0.0335587848	0.0220302844	0.036502488199999995	0.0595373263	0.051709278899999996	0.05056309690000001	0.048671575700000004	0.0460625978	0.0427746216	0.0388561144	0.034364837999999995	0.0	-0.035863	0.0114525	0.111615	0.00163407	0.000142067	-0.000885162
10283.51171875	10722.8310546875	10578.5009765625	1.265989	38.143326	0.18539965	0.0196276487	-0.0424142255	-0.0441114881	-0.054796598499999995	-0.0284780383	0.0052800854000000005	0.012233365	-0.051872490199999996	-0.0302141154	-0.0174985291	-0.0314626582	-0.0236495457	0.0516818987	0.050454412000000004	0.0484301505	0.0456410812	0.0421312492	0.037956081600000004	0.0331815125	0.0	-0.0242027	0.08417009999999998	0.0926555	0.000412404	0.00037858	-0.000702096
10273.1806640625	10723.62109375	10576.31640625	1.157335	34.86964	0.11098875	0.057424415300000003	0.0033784934000000003	0.051343087	-0.0370347202	-0.0084991028	-0.0278074288	-0.0459396221	-0.0212941643	-0.032482071099999996	-0.0135559276	0.0034711615	0.0621653764	0.051653579299999995	0.05034206	0.0481808054	0.0452062959	0.041468739	0.0370312217	0.031968646	0.0	-0.0358404	0.0335598	0.0742525	0.000630368	0.000166948	-0.000524937
10273.208984375	10732.6982421875	10574.58984375	1.17927	35.530537	0.13393149999999998	0.0140098538	0.045162695999999995	0.0236545802	0.015852084199999998	-0.0795306582	0.0320881164	-0.031897497000000004	0.0355538372	0.022723256	0.07181934150000001	0.0022273717	0.0048273706	0.0516243215	0.050226049	0.0479235812	0.0447583682	0.0407873919	0.0360821398	0.0307273183	0.0	-0.0358291	-0.0328714	0.0913715	0.0012294	0.000474164	-0.000626089
10246.4921875	10726.1435546875	10578.8330078125	1.221526	36.803684	0.13897450000000003	-0.0405376234	0.0254062246	-0.0033330339000000003	-0.09418396720000001	-0.0099672143	0.0277252708	0.023299882200000004	0.051961155	-0.0478744571	-0.017001704	-0.0743942114	0.0362151602	0.0515941256	0.050106387599999996	0.04765852	0.0442974284	0.0400875174	0.0351094566	0.0294586346	0.0	-0.0227077	0.058038	0.105035	0.000874182	0.000428143	-0.000650454
10299.810546875	10719.439453125	10587.8505859375	1.230698	37.080036	0.0806632	-0.0397485702	-0.0426324284	0.0519073705	0.0679107349	-0.0416357553	-0.0112222447	0.0549786304	-0.00423683	-0.0152397105	0.0478988363	0.0844225077	-0.0067610086	0.0515629922	0.0499830844	0.047385665199999996	0.0438236105	0.0393694335	0.0341138083	0.0281637243	0.0	-0.0254939	0.100981	0.10068	0.000463084	0.000314889	-0.000737682
10296.58203125	10731.9560546875	10579.9638671875	1.245648	37.53046	0.15347718	0.037450162200000005	-0.042332575	-0.0048884001	-0.0597735396	0.0191085762	0.0216125976	-0.0026671765000000004	-0.0498453829	-0.0025228620000000003	-0.018097774	-0.0571060552	0.0274856277	0.051530921900000005	0.0498561484	0.0471050613	0.0433370522	0.0386334662	0.0330958462	0.0268437404	0.0	-0.02932	0.00640787	0.07593429999999998	0.000949264	0.00033369	-0.000839346
10309.7587890625	10729.9501953125	10581.095703125	1.17362	35.360294	0.04235993	0.0424537572	0.023777316099999998	0.027315815499999997	-0.0010076472	-0.0321555186	0.0167571029	-0.0509009729	0.0024701268	0.0137989842	0.0269513293	-0.0012296036	0.0286359198	0.051497915199999994	0.0497255888	0.0468167543	0.0428378949	0.0378799499	0.032056236099999996	0.025499857799999998	0.0	-0.0308605	0.0258894	0.0813964	0.00088546	0.000398738	-0.0010280100000000002
10263.4873046875	10732.572265625	10582.814453125	1.136012	34.227207	0.037266400000000005	-0.0331051117	0.0412841943	-0.030609166200000003	-0.037955654900000003	-0.0525356454	0.034100879	0.0109027218	0.0534782795	-0.0019275879999999998	0.014226731999999999	-0.040405372200000005	-0.033722383599999996	0.0514639728	0.049591415	0.0465207912	0.0423262839	0.037109227	0.0309956581	0.0241332732	0.0	-0.0275363	0.0459667	0.0913935	0.00088546	0.000476094	-0.0010280100000000002
10291.5263671875	10723.4453125	10589.9599609375	1.24816	37.606125	0.1074505	-0.0353905161	-0.033220667200000005	0.0725065025	0.030541153799999998	-0.0047950014	-0.005637930500000001	0.0523285551	-0.0021011810999999997	-0.0252011414	0.0095884596	0.0764048812	0.0350507595	0.051429095300000005	0.04945363690000001	0.046217220499999996	0.0418023677	0.036321647400000004	0.0299148058	0.0227452031	0.0	-0.0260603	0.103882	0.089074	0.000399572	0.000302795	-0.0007724029999999998
10279.7861328125	10728.765625	10589.12109375	1.189748	35.846241	0.1964814	0.0141815008	-0.0462371716	-0.0498400643	-0.0418429472	-0.0321809161	0.0346134662	0.0073487647	-0.0510216659	-0.0047063	0.0019690219	-0.0680173208	-0.0177890964	0.0513932833	0.04931226440000001	0.0459060919	0.0412662988	0.035517569	0.028814386299999998	0.0213368833	0.0	-0.0358422	-0.0240881	0.0750044	0.00088546	0.000602857	-0.000879649
