csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
12551.962890625	9720.8349609375	9987.7783203125	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-4.84022e-11	0.0	2.7568e-10	0.0	-5.20018e-05	0.0
12278.794921875	9721.7314453125	9937.77734375	1.390018	41.396461	0.1137987560727222	-0.047461711600000005	-0.011710581999999999	-0.0340223515	0.06792811480000001	0.0072122813	-0.0208586464	-0.0433741328	0.0280057196	0.0463095332	-0.027685037200000002	0.0409108287	-0.0584555504	0.0520931078	0.0520927528	0.0520921612	0.052091333	0.052090268099999996	0.052088966699999996	0.052087428600000006	0.0	3.17463e-05	-0.017555999999999995	0.0639299	0.000449162	-0.000248462	0.0
12089.962890625	9725.453125	9918.43359375	1.164985	34.694698	0.09995791630000002	-0.0008954048	-0.0546700725	0.0195016307	-0.0099964837	-0.0033490625	-0.021188371600000002	0.0114309715	0.0543382857	0.032924399900000005	0.0145075213	0.0149415204	0.013177618500000002	0.0520921612	0.052088966699999996	0.0520836425	0.052076189	0.0520666065	0.0520548953	0.052041055999999995	0.0	-0.00247922	0.0624421	0.0639438	0.00018537	-0.000333369	0.0
12031.6494140625	9727.1943359375	9912.5478515625	1.134271	33.780006	0.11903398	0.0537244962	-0.0035833535	0.0234684425	-0.0278218808	0.010735907099999999	0.047714241	0.0572302351	-0.0081814525	0.0339761605	0.0007262446000000001	-0.0002790286	0.012067826299999999	0.052090268099999996	0.0520813946	0.0520666065	0.052045905499999996	0.052019294	0.051986774900000005	0.051948352	0.0	0.00537146	-0.0194986	0.0639369	0.000488938	-0.000415319	0.000199196
11965.6982421875	9726.294921875	9911.7822265625	1.209293	36.014248	0.1035664395	0.0098715503	0.0476877729	0.0236508583	0.0215270189	-0.049109857699999995	-0.0874404684	-0.0070765792000000004	-0.0550426825	0.0399465712	0.0346758467	-0.0335441224	0.004347702100000001	0.052087428600000006	0.052070037199999995	0.052041055999999995	0.0520004912	0.051948352	0.05188465	0.051809399299999996	0.0	0.0096639	0.0213032	0.0515223	-1.89389e-06	-0.000133091	5.11039e-05
11934.5	9708.3134765625	9910.43359375	1.197259	35.655857	0.06977959649999999	-0.0407152612	0.020400733600000002	-0.0092811843	-0.0153640065	-0.0059755573	0.0876599057	-0.0467361769	-0.0079173761	0.0647893492	0.0648363922	-0.009674999	-0.0096615226	0.0520836425	0.0520548953	0.052006995	0.051939959400000006	0.0518538129	0.051748587400000004	0.0516243215	0.0	-0.000548811	0.0573246	0.0530628	-0.000418206	-0.000150385	4.46103e-05
11917.3623046875	9715.216796875	9908.8564453125	1.1082	33.003559	0.153092729	-0.034344434199999996	-0.0386302458	-0.017551723999999998	0.036247794900000005	-0.0372117922	-0.0309554396	-0.031261911499999996	0.0438664243	0.0669407107	0.016319143300000002	-0.0388876571	-0.0216487039	0.0520789101	0.05203597	0.051964429400000005	0.0518643275	0.0517357195	0.051578676	0.0513932833	0.0	-0.00633368	-0.0290495	0.0478712	0.000394034	-0.000445845	5.17535e-05
11901.9345703125	9728.0654296875	9912.3603515625	1.0996880000000002	32.750084	0.05983895	0.0137285125	-0.0518757145	-0.0055207954	-0.0560641724	-0.0542555022	-0.0092637425	0.033861895	0.0442194962	0.057891775199999995	-0.0307946587	-0.0902073445	0.0277095195	0.052073231399999996	0.0520132626	0.0519133659	0.051773617699999996	0.0515941256	0.0513750271	0.051116490599999995	0.0	-0.00832647	-0.0342606	0.0756224	0.000679429	-0.000620556	8.932469999999998e-05
11916.8330078125	9724.6689453125	9915.65625	1.133071	33.744274	0.11478876500000003	0.057990414000000004	0.0093694949	-0.018919063899999998	0.008673588000000001	-0.0323814574	0.0711159945	0.0523020487	-0.0208099201	0.051013666299999996	0.0001373031	-0.033349912	-0.040550224700000005	0.0520666065	0.051986774900000005	0.0518538129	0.051667856399999997	0.051429095300000005	0.051137773899999996	0.0507941896	0.0	-0.00344321	0.0197553	0.0735382	4.95895e-05	-0.000199814	6.37981e-05
11938.876953125	9730.8369140625	9915.625	1.180196	35.14769	0.077548145	0.007132486899999999	0.046960418200000006	-0.0229213625	-0.0097319828	-0.0151918292	-0.0958241974	0.0008953857000000001	-0.0493313749	0.0650302081	-0.0007798347	0.0089175016	0.0058923558	0.052059035499999996	0.0519565087	0.05178578019999999	0.0515470741	0.0512407038	0.0508670714	0.0504266674	0.0	-0.00345546	0.0364354	0.0352557	-0.000327803	-0.000256022	4.59327e-05
