csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
11890.462890625	9701.4189453125	9872.13671875	1.149369	33.893059	0.08111514999999998	0.0010843489	0.0550754098	0.0250267104	0.0582052341	0.0196735854	0.029138584500000002	0.012763608000000001	-0.05177816440000001	-0.0630372213	0.0049736082	-0.012975971000000001	0.0204397765	0.0520942967	0.051991421399999994	0.051820113	0.0515805971	0.0512731888	0.0508982928	0.0504564026	0.0	0.0	0.00271199	-0.00963808	0.00879655	0.000504336	0.000180719	-2.01969e-05
11906.5615234375	9690.9404296875	9869.75	1.136529	33.514442	0.087790851	-0.0544061447	0.0084158785	0.030973439	0.0300873502	0.0278044927	-0.0378863477	0.046570877999999996	0.0013419607000000001	-0.0231085193	-0.0010384679	0.0514729008	0.0379297956	0.052085750800000004	0.0519572633	0.0517433521	0.051444368899999995	0.0510608054	0.0505932921	0.0500425977	0.0	0.0	0.00504161	0.0381172	0.0163751	0.000141317	-5.85252e-06	3.27606e-05
11960.2529296875	9692.796875	9869.470703125	1.200953	35.414181	0.06442043600000001	-0.0078227744	-0.0525956928	0.0646877245	-0.0020516795	-0.0123831972	0.0770539497	0.007943188	0.0430548754	-0.0374093197	0.0542448196	0.0010306773	0.0556290763	0.052076255999999994	0.0519193186	0.051658106399999994	0.0512931442	0.050825164900000004	0.050255108300000004	0.0495841195	0.0	0.0	0.00308619	0.0515858	-0.0184299	0.0	0.000124518	2.06198e-05
11927.2333984375	9690.900390625	9852.173828125	1.263578	37.26091	0.18816586	0.039510015600000004	-0.0135815052	0.053997896600000005	-0.005630473299999999	-0.014430226499999999	-0.0432059667	-0.0503520768	0.0048242764	-0.0609052886	0.0347404628	-0.0144152658	0.0094946897	0.05206581230000001	0.05187759	0.051564390099999996	0.051126967	0.0505663746	0.0498839633	0.049081377300000006	0.0	0.0	0.00326112	-0.0643157	-0.0406333	0.000827851	0.00025777	5.72374e-05
11895.619140625	9686.78125	9844.541015625	1.161334	34.245907	0.111337825	0.0160962896	0.0466246436	0.023586779300000003	0.001491471	-0.0023738012	0.0244149075	-0.0075077943000000005	-0.0448013009	-0.036514037400000005	0.0212854762	0.0091506379	0.0011157773	0.05205442	0.051832080700000005	0.051462218399999995	0.0509458858	0.0502845524	0.04948010059999999	0.048534819900000005	0.0	0.0	0.00762757	-0.0196778	-0.00684998	0.000288704	0.000268224	3.58353e-05
11896.78515625	9678.8515625	9848.48046875	1.182792	34.87867	0.1408108415	-0.0473030565	0.0202718704	0.017607713100000002	-0.0319342023	0.0566438853	0.0047669949	0.0499761924	-0.018854262099999998	0.0037935596999999995	0.0385675359	0.0571390503	-0.0009241865	0.052042079299999995	0.05178279400000001	0.0513516082	0.0507499534	0.049979826799999995	0.049043785	0.0479449352	0.0	0.0	-1.6465e-06	0.0555253	0.0121063	-0.000149411	-5.32384e-05	1.49678e-05
11900.580078125	9687.42578125	9845.291015625	1.191424	35.133202	0.1210166375	-0.0376046007	-0.0284818388	-0.006461291899999999	-0.0400420836	-0.0828363355	-0.0073916153	0.0283735472	0.035426634500000005	-0.013565858100000001	0.0205073496	-0.084116394	0.0118872534	0.052028790400000004	0.051729733300000004	0.0512325775	0.050539226799999996	0.0496523364	0.048575302599999995	0.0473122499	0.0	0.0	-0.00551904	-0.0376262	0.012061100000000003	0.000162323	-0.000171432	-1.15548e-06
11890.365234375	9687.2529296875	9835.556640625	1.196049	35.269577	0.1003468878	0.0240345802	-0.0505250583	-0.0195855416	-0.0166394246	0.09230143519999999	0.059618619500000004	-0.019128016299999998	0.046707963	-0.0298813754	0.0233911206	0.0516111259	-0.0821791169	0.0520145535	0.051672902699999995	0.051105145899999996	0.0503137675	0.0493022304	0.0480749607	0.0466373287	0.0	0.0	-3.42782e-05	-0.0570535	0.037603	0.000693849	0.000152794	-0.000143262
11862.359375	9679.505859375	9826.1064453125	1.236688	36.467957	0.04719291680000001	0.0551032867	0.0003841396	-0.0392467932	-0.0105907477	-0.040168426	-0.06465934059999999	-0.054197180899999996	-0.0103379122	0.0152914033	0.0006396587999999999	-0.0374627517	-0.0255238837	0.051999369000000004	0.0516123062	0.050969334299999995	0.0500736413	0.0489296683	0.0475430876	0.0459207742	0.0	0.0	-0.00244201	-0.0342522	0.0445473	0.0005569	3.49487e-05	-9.72646e-05
11819.2861328125	9670.07421875	9828.5185546875	1.164171	34.329559	0.14852486499999998	0.016251161	0.0471565204	-0.0249830574	-0.0405476546	-0.013263064	0.0349068715	-0.0082494881	-0.043582399800000005	0.0618905951	0.0063366646999999995	-0.0159346632	-0.0179853253	0.051983237	0.051547948200000006	0.050825164900000004	0.0498189181	0.048534819900000005	0.046980032000000005	0.0451632259	0.0	0.0	0.00226067	0.0569123	0.0249038	4.51433e-05	3.49487e-05	5.12624e-05
11850.4267578125	9671.6494140625	9830.1591796875	1.0893910000000002	32.124424	0.076847063	-0.028787282	0.033965249100000004	-0.0247070263	-0.032197841899999996	0.0374266542	0.0028171609000000003	0.0371292938	-0.0326032482	0.0262662342	-0.0009193702	0.0171955936	-0.057011374000000004	0.0519661579	0.051479833499999995	0.0506726614	0.0495496721	0.0481178649	0.0463861633	0.044365360199999995	0.0	0.0	0.01214	0.0161512	0.0248034	0.000291117	0.000268312	8.474739999999998e-06
11852.03125	9677.568359375	9827.458984375	1.126547	33.220085	0.086187592	-0.052698568200000004	-0.006268430500000001	-0.0560495871	-0.0093724761	-0.0215831913	-0.0568755414	0.048241027400000004	0.0241248841	-0.0089028596	-0.0079901962	-0.0423283828	-0.059128712199999996	0.051948132	0.051407967	0.0505118488	0.049265982	0.047678993200000006	0.0457618709	0.043527889400000006	0.0	0.0	0.00769523	-0.0405122	0.0247474	0.000699299	0.000296358	-5.57657e-05
11833.490234375	9683.8671875	9829.638671875	1.224363	36.104527	0.08825254500000002	0.0070108290000000005	-0.0463158197	-0.06679580980000001	0.0230515384	0.015816106200000003	0.0806090993	-0.007184244300000001	0.0517041492	-0.0016283001	-0.0231169805	-0.021573263	-0.035986662	0.0519291596	0.051332354000000004	0.050342753399999995	0.048967930300000004	0.0472184048	0.0451075643	0.042651561	0.0	0.0	-0.00438575	-0.0101685	0.0415596	0.000762657	-0.000189035	-2.42034e-05
11887.0361328125	9678.7783203125	9845.5458984375	1.233326	36.368824	0.12979076999999997	0.0405449383	-0.0097710613	-0.0020202058	-0.039093399	-0.018962719	-0.0486394382	-0.0443789516	-0.0041906458	0.058120150999999995	-0.007235923199999999	-0.006462270799999999	0.0322956171	0.0519092411	0.051252999900000006	0.050165403	0.048655604000000005	0.0467363095	0.04442367269999999	0.0417371573	0.0	0.0	-0.00395065	0.065119	0.0281875	3.38306e-05	-0.00027413	-2.42034e-05
11873.9228515625	9684.2919921875	9839.146484375	1.144255	33.742268	0.12827251	0.0168502715	0.047145857	-0.0012218438999999999	-0.0205118296	0.0151363769	0.0326847767	-0.009577701899999999	-0.0483340494	0.0069004965000000005	0.014847296999999999	-0.0008975028	-0.0036233653000000005	0.0518883767	0.0511699105	0.049979826799999995	0.048329094100000004	0.0462329268	0.0437106446	0.0407854947	0.0	0.0	-0.00395284	-0.0131701	0.0147286	0.000751459	-0.000286948	-2.42034e-05
11867.6533203125	9687.048828125	9835.5693359375	1.159546	34.193157	0.049296815000000015	-0.045650106600000004	0.0220861588	-0.0321967992	0.0112860357	0.0656947772	-0.0206499439	0.052806341900000005	-0.0100349437	-0.0316036948	-0.0148989631	0.0434870422	-0.0690287921	0.051866567	0.051083092000000004	0.049786055	0.0479884957	0.045708486	0.042968947599999995	0.0397974226	0.0	0.0	-0.00396143	-0.0457349	0.0168872	0.000845596	-8.978849999999998e-05	-2.42034e-05
11857.1455078125	9677.72265625	9840.6845703125	1.235753	36.440399	0.109883795	-0.0278433979	-0.036162156200000004	-0.0531000304	0.0056038545999999995	-0.0785478414	0.0258013678	0.0179175599	0.047524726100000005	0.0205648786	-0.0222556365	-0.1009118465	0.0161315077	0.05184381230000001	0.0509925505	0.0495841195	0.0476339083	0.0451632259	0.0421990683	0.0387738232	0.0	0.0	-0.00703205	0.0295626	0.0206341	0.000485746	-0.000285314	-2.42034e-05
11893.80859375	9673.861328125	9846.5283203125	1.211712	35.731472	0.082749895	0.0316542882	-0.0453643637	0.008983569	-0.0265300934	0.0854808306	-0.0483111954	-0.034893149500000005	0.033684343900000004	0.0522103083	0.0016687593	0.10359195210000001	0.008680538100000001	0.051820113	0.0508982928	0.0493740533	0.047265435	0.044597395	0.0414015115	0.0377156103	0.0	0.0	-0.00604637	0.073565	0.014123	-7.316229999999998e-05	-0.000219208	-2.42034e-05
11868.1201171875	9680.8037109375	9841.7490234375	1.238028	36.507488	0.193279895	0.053216117800000004	0.0186089262	-0.0065838536999999996	-0.025265855499999997	-0.0696572751	0.0003253987	-0.0499444682	-0.0286188781	0.0153226647	-0.0014078725	-0.07854959190000001	0.0031692396999999997	0.0517954696	0.0508003257	0.04915589099999999	0.046883183499999995	0.044011250999999994	0.0405768004	0.0366237284	0.0	0.0	-0.00648645	-0.0456619	-0.0169499	0.000765106	-0.000206676	-2.42034e-05
11854.8310546875	9691.6240234375	9845.5205078125	1.213707	35.790298	0.07449906	0.0020320637	0.054375313099999996	-0.039561655099999996	0.0204006553	0.0364502128	0.0042126748	0.016219736999999998	-0.046002866399999995	-0.0247531994	-0.0189726736	-0.0159899381	-0.0352835761	0.0517698825	0.0506986563	0.0489296683	0.046487264900000005	0.0434050608	0.0397254759	0.0354991523	0.0	0.0	-0.00394914	-0.0395091	0.0359368	0.000598013	-0.000115324	-2.42034e-05
11861.373046875	9689.1875	9852.2001953125	1.096607	32.337196	0.0843195	-0.04878527	0.0137736878	-0.0232683276	0.0176933053	0.025558846899999998	-0.0251664331	0.0480857938	0.0016041135999999999	-0.0055972357	-0.0222839185	0.0111492568	-0.005935423299999999	0.0517433521	0.0505932921	0.0486954224	0.0460777949	0.0427791005	0.038848096400000004	0.034342886	0.0	0.0	-0.00394629	0.0133817	0.0384317	0.00018076	-0.00027669	-2.42034e-05
11911.439453125	9678.0458984375	9856.025390625	1.175898	34.675358	0.04910180500000001	-0.0112159731	-0.05944838	-0.011658954	0.0050692309	0.0061582064	0.0631604543	0.0043024104	0.0575446245	0.0164383322	-0.0019883678	0.012726876299999999	0.0037509043	0.0517158789	0.0504842407	0.048453191500000006	0.0456548928	0.0421336553	0.0379452372	0.0331559616	0.0	0.0	-0.00651705	0.037916	0.0297768	4.65081e-05	-0.000144105	-2.42034e-05
11899.3203125	9680.681640625	9844.5771484375	1.305739	38.504166	0.125471665	0.056968827300000004	0.0041014245	0.0039683717	-0.009010845200000001	-0.034299901800000004	0.0037117589	-0.05112495190000001	-0.0127235937	-0.002926867	0.016009906799999998	-0.0471285045	0.0002778413	0.051687463600000004	0.05037151	0.0482030154	0.0452186818	0.041469019100000004	0.0370174906	0.0319394387	0.0	0.0	-0.00651288	-0.0533509	0.0334532	0.000439074	-0.000362023	-2.42034e-05
11873.625	9687.7060546875	9839.333984375	1.178953	34.765442	0.05358653999999999	-0.006402491	0.0334186143	-0.0217811978	0.0088671114	-0.023806390400000002	-0.0219912318	0.01380351	-0.0372360131	-0.0287974941	0.023295892999999998	-0.0404736669	-0.0106258887	0.051658106399999994	0.050255108300000004	0.0479449352	0.0447692891	0.0407854947	0.036065465	0.030694403399999997	0.0	0.0	-0.00395264	-0.0160288	0.0338095	0.000501362	-0.000157353	-2.42034e-05
11856.6748046875	9678.96875	9834.447265625	1.128169	33.267921	0.10091413	-0.050880369800000005	-0.0044932316	-0.0365341767	-0.017011513500000002	-0.0154000878	-0.0234478625	0.0525245186	0.0168080847	0.0149477699	0.0099149807	-0.0046803647	0.006297953	0.0516278081	0.050135044100000005	0.047678993200000006	0.0443068457	0.0400833933	0.035089785	0.029421967	0.0	0.0	-0.00394831	0.0555976	0.0286679	0.0001769	-0.000315727	-2.42034e-05
11896.9296875	9676.4423828125	9834.490234375	1.290911	38.066906	0.04272912	0.028349981	-0.0565698402	-0.0064855207	-0.0271595413	0.043265466600000003	-0.0144108085	-0.034648681800000004	0.0454818293	0.030989913100000002	0.017422153899999997	0.0552016254	-0.0013165734	0.0515965691	0.0500113261	0.047405233	0.043831486399999994	0.0393630349	0.034091090299999995	0.0281232654	0.0	0.0	-0.0139162	0.046347	0.0256601	-9.3062e-06	-0.000333546	0.000181828
11863.34375	9684.53125	9829.306640625	1.289159	38.015244	0.140842845	0.0387532506	0.0357879096	-0.021435662799999998	-0.013838916000000001	0.0003139133	0.0329363762	-0.0273991442	-0.0376207005	-0.0093341434	0.0213569539	-0.0132666275	-0.0401961025	0.051564390099999996	0.0498839633	0.0471236994	0.04334334980000001	0.0386247474	0.033070036000000004	0.0267994581	0.0	0.0	-0.00392566	-0.0358939	0.0296746	0.000688488	-0.000433304	8.74421e-05
11847.033203125	9684.1533203125	9832.6201171875	1.113304	32.829582	0.087420865	-0.022456791299999997	0.0397187813	-0.047182492	0.0070683483	0.021397661600000003	0.0130539279	0.037506665099999996	-0.0295103719	0.0014064348	-0.024463758399999997	-0.0027811744	-0.025471763799999998	0.051531271600000005	0.0497529651	0.0468344387	0.042842578099999994	0.0378688673	0.0320272918	0.0254517268	0.0	0.0	-0.0039415	0.0170827	0.0389869	0.000346134	-0.000384981	-2.42034e-05
11850.744140625	9682.6044921875	9838.6533203125	1.171767	34.553539	0.03460907	-0.0402055397	-0.0334492006	-0.041499768	-0.0081203558	-0.053309868499999996	-0.0089667702	0.0296697179	0.044140024900000005	0.048952280599999995	-0.0173176325	-0.039097714900000004	0.0304963882	0.0514972141	0.0496183409	0.0465374983	0.042329317400000004	0.0370957386	0.030963541600000002	0.0240812746	0.0	0.0	-0.00394482	0.0399608	0.0346268	0.000227739	-0.000356025	-2.42034e-05
11872.517578125	9681.8349609375	9838.6669921875	1.256716	37.058556	0.14029804999999998	0.043111453	-0.0410203793	-0.0239599185	0.0082482209	0.05883823480000001	-0.0256627421	-0.0497409389	0.0281408584	-0.0014769609	-0.013560196200000001	0.0384593364	-0.0462501121	0.051462218399999995	0.04948010059999999	0.0462329268	0.0418037173	0.0363057137	0.029879483199999998	0.022689324900000002	0.0	0.0	-0.00395397	-0.0405643	0.0577136	0.0007553409999999998	-0.000150087	-2.42034e-05
11854.5009765625	9686.2236328125	9850.3798828125	1.1579370000000002	34.145725	0.027674959999999995	0.0462704713	0.0330551741	-0.0390213959	0.049597156600000004	-0.0354428283	-0.0019478096	-0.035308864700000005	-0.0325408492	-0.0023124974	-0.0535946486	-0.036315697599999995	0.0169987523	0.0514262851	0.0493382542	0.0459207742	0.041265931	0.0354991523	0.028775827400000002	0.021277120400000002	0.0	0.0	-0.00394321	-0.0289499	0.0531569	0.000714197	-0.000338805	-2.42034e-05
11859.380859375	9683.0146484375	9862.0927734375	1.133462	33.423985	0.13555196999999997	-0.0168473754	0.0445266407	-0.0029432115999999996	0.0289769799	-0.006569945400000001	0.012950543600000001	0.024526126699999998	-0.037152589	0.0188186186	-0.0331273696	0.019000591	0.037475524100000004	0.051389414800000005	0.0491928121	0.0456010917	0.0407161153	0.0346764218	0.0276532982	0.019845921699999998	0.0	0.0	-0.00394857	0.0360239	0.0289527	-5.12972e-05	-0.000176927	-2.42034e-05
11917.6982421875	9677.4541015625	9867.916015625	1.194276	35.217316	0.0367578	-0.061844206799999996	-0.0232709542	0.0341958111	0.010842602	-0.0405845024	-0.06572760799999999	0.04968204389999999	0.0275056914	0.007582533000000001	0.0035271839	-0.012408431999999999	0.0407084527	0.0513516082	0.049043785	0.0452739317	0.0401544304	0.033837897	0.0265126319	0.0183970064	0.0	0.0	-0.00392123	0.0241865	0.0198291	-0.000135463	-0.000258412	0.000125535
11900.953125	9688.845703125	9858.974609375	1.229655	36.260582	0.12569117999999999	0.0139490077	-0.055748447400000005	0.024167604	0.0241194486	0.0477883453	0.0732245522	-0.0156542402	0.0469246401	-0.0265282765	0.0055698745	0.0160267607	-0.011401992199999999	0.051312866	0.0488911835	0.0449393478	0.0395810401	0.0329839597	0.0253545765	0.016931668	0.0	0.0	-0.00393353	-0.0508591	0.0034441	0.000450817	-0.000190443	9.48184e-05
11895.4638671875	9684.1494140625	9851.146484375	1.215146	35.832714	0.05895139	0.0417764247	0.0002694846	0.0205476089	0.008185257	-0.0386428051	-0.034892764300000004	-0.0526368496	-0.0107531233	0.0069855391	-0.012433424399999999	-0.0224997932	0.024671605099999997	0.0512731888	0.048735018899999996	0.044597395	0.0389961115	0.032114999	0.024179891600000003	0.0154512147	0.0	0.0	-0.00392137	-0.0298344	0.0353006	0.000424868	-0.000230216	0.000150257
11883.5712890625	9674.15625	9846.8603515625	1.149041	33.883396	0.13049232	0.008294406800000001	0.05268939809999999	0.0217943723	-0.0142925865	0.0017743341	0.0399671627	0.008341098199999999	-0.0569003829	0.0216489695	-0.0008359969000000001	0.0011660135	0.0311756825	0.0512325775	0.048575302599999995	0.044248129299999994	0.0383998151	0.031231410600000002	0.022989347599999998	0.0139569679	0.0	0.0	-0.00393271	0.0521909	0.0172756	-4.60611e-05	-0.000151246	9.15425e-05
11884.15625	9676.9326171875	9843.1943359375	1.188265	35.040035	0.02486052	-0.0548154222	0.012736774499999999	0.0183440998	-0.0369367775	0.0479474173	-0.045676602999999996	0.0560419729	-0.0067589623	0.028811062000000002	0.0164239612	0.0579051703	-0.0181512027	0.05119103269999999	0.0484120461	0.0438916079	0.0377923248	0.0303335969	0.021783725499999997	0.0124502618	0.0	0.0	-0.00394974	0.0449862	0.0118756	-4.855e-05	-0.000277787	-2.42034e-05
11865.3232421875	9686.3701171875	9835.7001953125	1.235791	36.441502	0.15039431000000003	-0.0296532601	-0.0327788998	-0.0374164407	-0.0137277468	-0.0834222372	0.044390203200000006	0.0248073927	0.043614343099999994	-0.0084097953	0.0123537667	-0.0789776118	-0.0206659948	0.0511485553	0.048245261500000004	0.043527889400000006	0.0371738177	0.029421967	0.0205638158	0.0109324412	0.0	0.0	-0.00392805	-0.0532312	0.0217816	0.000605494	-0.000321153	0.000123371
11868.337890625	9681.4833984375	9831.806640625	1.2337570000000002	36.381523	0.09076601	0.0393031321	-0.0418712369	-0.031965737200000004	-0.0081021005	0.08851315189999999	-0.054252738499999995	-0.0401664485	0.0317241509	0.0106030978	-0.0032509568	0.08012822559999999	-0.0565617763	0.051105145899999996	0.0480749607	0.0431570333	0.036544474	0.028496936	0.0193304189	0.0094048611	0.0	0.0	-0.00970361	-0.0176055	0.0519122	0.000735201	-0.000518221	0.000181279
11845.953125	9675.333984375	9837.2646484375	1.206882	35.589031	0.13088406500000002	0.0479502107	0.025252487799999997	-0.0152744267	-0.035857013	-0.0602941345	0.0059912996	-0.0361792571	-0.034279441800000005	0.038340880099999995	0.0030019477000000003	-0.0421218809	0.038248184399999996	0.0510608054	0.0479011564	0.0427791005	0.0359044773	0.0275589252	0.018084343500000002	0.0078688853	0.0	0.0	-0.00392264	0.0435701	0.0362039	1.81731e-05	-0.000316355	0.000135789
11867.8876953125	9682.42578125	9839.7685546875	1.150041	33.912868	0.097741395	-0.011928692900000001	0.0499600864	-0.0053545913	-0.0282971177	0.0335762746	0.0226329363	0.0142000571	-0.049275527400000005	-0.0016575882999999999	0.0125167372	0.0197910727	-0.0193770979	0.0510155346	0.047723861	0.0423941529	0.035254014	0.026608362000000003	0.016826406999999998	0.006325885	0.0	0.0	-0.00391739	-0.0168699	0.023372	0.000346134	-0.000460515	0.000152953
11855.076171875	9690.3798828125	9840.6953125	1.097232	32.35564	0.07402449500000001	-0.049188891299999996	0.013716459399999999	-0.0327576896	-0.0035344154999999997	0.026580566099999998	-0.0372961725	0.0507620481	0.0022828138	-0.0344603832	0.009846314	0.0055334751	-0.0574363059	0.050969334299999995	0.0475430876	0.0420022537	0.0345932738	0.0256456792	0.0155574345	0.0047772374	0.0	0.0	-0.00393536	-0.0543052	0.0348549	0.000537009	-0.000211981	9.05955e-05
11880.9130859375	9682.443359375	9839.5537109375	1.225574	36.140236	0.07452108999999998	-0.0071276474	-0.0524583173	-0.030461140499999997	-0.0015797913	-0.022061744900000003	0.0821829409	0.0025186868	0.0546131283	0.0179365207	-0.0184170296	-0.0407903963	0.0025761128	0.0509222053	0.0473588493	0.0416034672	0.0339224494	0.0246713154	0.014278258200000001	0.0032243252	0.0	0.0	-0.00393789	-0.017653	0.0153422	0.000681233	-0.000395669	5.14343e-05
11861.140625	9668.123046875	9841.2890625	1.256196	37.043232	0.21278043	0.0390365054	-0.0186069079	0.010828951299999999	-0.038718589500000004	0.027089129700000002	-0.0825166208	-0.046126124000000004	0.0032674797999999996	0.048573016	0.0068230114000000005	0.05125755059999999	0.0178478952	0.050874148499999994	0.0471711596	0.0411978587	0.033241736200000004	0.0236857143	0.0129897171	0.0016685346	0.0	0.0	0.0129222	0.0618885	-0.0191931	-0.000265754	-1.14749e-05	0.000357124
11859.978515625	9681.8349609375	9841.3271484375	1.171724	34.552273	0.204511255	0.0372606613	0.0357614821	-0.0108714628	-0.0194093975	-0.0455867288	0.0359881184	-0.0300179008	-0.0367897173	0.0056753357	0.0098762857	-0.0505158555	-0.010219544	0.050825164900000004	0.046980032000000005	0.0407854947	0.0325513327	0.022689324900000002	0.0116926563	0.00011125459999999999	0.0	0.0	0.0129445	-0.0258237	0.0390126	0.000777659	-0.000128924	0.000367683
11821.96484375	9683.7158203125	9839.072265625	1.106471	32.628063	0.018126	-0.0072735437	0.0596183987	-0.0350898365	0.0038892879	0.0509117018	0.0264791003	0.0319585023	-0.052400142999999996	-0.0134931838	-0.0093721347	-0.00487291	-0.0605755626	0.050775255199999994	0.0467854807	0.0403664428	0.0318514402	0.021682601099999997	0.0103879266	-0.0014461248	0.0	0.0	0.0129599	-0.0321919	0.0393179	0.000627666	-0.000152191	0.000423165
11841.423828125	9678.525390625	9848.94140625	1.121492	33.071011	0.08369695000000002	-0.058428835	0.0090198162	-0.0400969938	0.021553704500000003	0.0350880485	-0.054882082699999994	0.0597493699	0.0068470039	0.0197572972	-0.033411651	0.0159652548	-0.0064851262	0.0507244204	0.0465875196	0.039940771800000004	0.031142262599999998	0.020666001200000002	0.0090763836	-0.0030022133	0.0	0.0	0.0129544	0.0286335	0.0321496	0.000324175	-0.000162655	0.000423165
