csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
10315.52734375	10647.4599609375	10546.546875	n/a	n/a	n/a	-0.0689501359	-0.0027487341999999997	0.0104569075	-0.0279409352	0.0028598040999999997	-0.0596879369	-0.06717249730000001	0.009288996800000001	0.030652215400000002	-0.0078878483	0.033306719900000004	-0.008294254000000001	0.052057802699999996	0.052057449000000006	0.0520568594	0.0520560339	0.05205497269999999	0.052053675599999995	0.0520521427	0.0417934	-0.0489938	0.018803	-0.000316338	-7.10039e-05	0.000689827
10319.720703125	10639.0849609375	10541.3994140625	1.167284	32.448742	0.13399619499999998	-0.0842366999	0.030666852400000003	-0.0321820081	0.017628231499999997	-0.0601110592	-0.1078694342	-0.0659163314	0.037874492999999995	-0.011568713500000001	-0.0244133539	0.0055899374	-0.0563243922	0.0520568594	0.052053675599999995	0.052048369500000004	0.0520409412	0.052031391100000005	0.0520197195	0.052005927	0.0343979	-0.0267287	-0.0586401	-0.000338733	0.000182711	0.000428087
10236.5654296875	10651.5205078125	10509.892578125	1.271916	35.357357	0.17960347	-0.0283993775	0.0369400639	0.0286463171	-0.012754523200000001	-0.06747674299999999	-0.0604200054	-0.026946030299999996	0.0542745487	0.0255380221	0.0655401655	-0.0276970362	-0.056468412999999995	0.05205497269999999	0.0520461292	0.052031391100000005	0.0520107601	0.0519842386	0.0519518296	0.051913536600000004	0.034389	-0.0976354	-0.00811218	0.00033462	-0.000245752	0.000366704
10246.373046875	10643.6640625	10502.173828125	1.16372	32.349667	0.23082828	-0.0004972779	0.061584560700000006	0.0140891707	-0.0710310164	-0.032848996400000004	-0.0225943284	-0.0025932715	0.0573450576	0.0050446399	0.060084868799999996	-0.001955188	0.0188432238	0.0520521427	0.052034810199999997	0.052005927	0.051965499500000005	0.051913536600000004	0.05185005	0.0517750536	0.0386374	0.0446892	0.0330055	-0.000142232	-0.00030853	0.000689826
10248.171875	10641.2333984375	10507.39453125	1.257771	34.964149	0.185922775	0.0098969121	0.0575680481	-0.0575120799	-0.040884102	0.0208006248	-0.011634508100000001	0.026677673	0.047887626600000004	-0.034183087599999995	0.0346504616	0.026801769700000002	0.018593841899999998	0.052048369500000004	0.0520197195	0.0519719813	0.0519051723	0.0518193171	0.0517144471	0.0515906009	0.0265362	0.0136812	-0.07922139999999998	-0.000271007	-1.31335e-05	0.000502264
10239.9833984375	10647.5859375	10497.5556640625	1.126354	31.310942	0.20634715	0.0289205672	0.033596096299999996	-0.031396602	-0.03512854	0.033494479199999996	-0.039190954	0.042998282	0.0356171739	-0.0065979433999999995	0.0236651981	0.0625711624	-0.022537205	0.0520436531	0.0520008583	0.0519295596	0.0518297962	0.0517016228	0.0515451095	0.05136034230000001	0.0352257	-0.10528	-0.0346467	2.87465e-05	-0.00012668	0.0007713989999999998
10156.2919921875	10637.3115234375	10473.646484375	1.072673	29.818701	0.06537261500000001	0.0394185409	0.0234815779	0.0184962064	-0.032712862	0.0077288499	-0.0308289138	0.0402674794	0.0226964925	0.032105162799999996	-0.0082841302	0.0577316012	-0.0288245333	0.052037993600000006	0.0519782277	0.0518786688	0.051739393	0.051560506900000004	0.0513421476	0.051084482199999996	0.0368491	-0.102115	-0.00207916	-0.00010281600000000003	-0.000555451	0.0007713989999999998
10180.5361328125	10624.0546875	10477.7900390625	1.088067	30.246626	0.20559094	0.0327819258	0.0102217735	-0.038195482200000005	0.0188958936	0.0424891858	-0.039711990499999995	0.043108897599999994	0.0089431384	-0.0029751478000000003	-0.0442349621	0.0275520858	-0.012458623700000001	0.052031391100000005	0.0519518296	0.0518193171	0.051633988799999996	0.051396033499999993	0.0511056938	0.050763265599999996	0.041494	0.0373594	-0.0254532	-0.000690947	-0.00038163	0.0007713989999999998
10196.845703125	10623.546875	10473.0654296875	1.028247	28.583723	0.09052615	0.030680234700000003	0.0094247685	-0.042768363899999995	0.0098071636	0.033800896600000005	-0.025096243900000002	0.0480097854	0.0068249627	-0.0111968869	-0.0542789618	0.022252067799999997	-0.0217456488	0.0520238458	0.0519216657	0.051751514299999996	0.051513614299999996	0.051208277	0.050835902300000006	0.0503969776	0.0274095	0.0219573	-0.0407814	-0.000272832	-0.000102245	0.000554672
10157.998046875	10632.7109375	10470.7646484375	1.07515	29.88755	0.144742465	0.0383553436	0.0262710354	0.0023359904999999998	-0.008855564	0.0294086831	-0.021086249100000003	0.049822022300000005	0.013654982900000001	0.0182753462	-0.0283047278	0.036604303	-0.0270381256	0.052015357699999994	0.0518877384	0.05167527139999999	0.0513783043	0.0509973225	0.0505329491	0.0499859435	0.0247822	-0.0831253	-0.0307743	1.40606e-05	-5.76213e-05	0.000345679
10157.5771484375	10626.8466796875	10473.88671875	1.106151	30.74934	0.04267913999999999	0.042166714800000005	0.0022296937	-0.0032016635999999998	0.0157722122	-0.0010324333	-0.028777719900000002	0.0517737694	-0.0081037521	0.0226821701	-0.034361729300000005	0.0221020942	-0.0340793321	0.052005927	0.05185005	0.0515906009	0.051228098099999994	0.050763265599999996	0.0501970319	0.0495305282	0.0238848	-0.06419850000000002	-0.0369253	-5.84975e-05	7.87984e-05	0.000220578
10196.9462890625	10622.716796875	10480.546875	1.098931	30.548635	0.220183165	0.030767145099999997	-0.0133298524	-0.0655284515	0.0511997254	0.0196346285	-0.0345532213	0.044932098899999995	-0.0202771024	-0.0108086458	-0.06702206299999999	-0.0022771502	-0.028711310299999997	0.0519955539	0.051808603200000004	0.05149751650000001	0.0510630392	0.0505062122	0.0498283698	0.049031136100000004	0.0112829	0.08926589999999998	-0.0439835	-0.000645501	-2.97854e-05	-2.5008e-05
10190.810546875	10633.7958984375	10480.5234375	1.04862	29.150061	0.21873097	0.0277558504	-0.0193597568	-0.0657932111	0.0402044593	0.0032346218	-0.0109599366	0.0375580375	-0.024940822	-0.0084465905	-0.0390976076	-0.0097944375	-0.0331994359	0.0519842386	0.0517634012	0.051396033499999993	0.050883175499999996	0.0502262789	0.049427203200000006	0.0484882105	0.0119628	-0.0621203	-0.0715693	-0.000187783	0.000185677	-0.000133409
10164.3251953125	10640.3203125	10466.0068359375	1.253779	34.853157	0.12927388	0.046503738600000004	-0.008759725500000001	0.024026652000000003	0.0433277096	-0.0196788219	-0.0313000999	0.037314611	-0.036552597799999996	0.0485209779	-0.0249552846	-0.009005434100000001	-0.051894818499999995	0.0519719813	0.0517144471	0.0512861684	0.0506885591	0.0499235924	0.0489937939	0.0479022336	0.00244755	-0.100404	-0.0371471	0.000286218	-8.74446e-05	-0.000327341
10158.408203125	10623.46484375	10475.951171875	1.142875	31.770193	0.216204255	0.0276551133	-0.0143855267	-0.0144915952	0.0371505838	0.0192060246	0.0028583085999999997	0.0412210661	-0.029709708799999998	0.013512788500000001	-0.0640390127	-0.0267140188	-0.012475880900000002	0.0519587822	0.0516617446	0.051167939100000004	0.050479246500000005	0.0495982899	0.0485284246	0.0472737256	0.0191711	0.0526097	-0.027451	-0.000224476	-6.95555e-05	-0.000120506
10196.791015625	10631.41796875	10488.3720703125	1.10703	30.773769	0.154470345	0.0263590428	-0.0019744751000000003	-0.0408961923	0.0121506528	0.0254801456	-0.0146338316	0.0427753871	-0.007562358000000001	-0.0078227452	-0.029021565299999996	0.0045905028	-0.0378314769	0.0519446416	0.051605297300000005	0.0510413648	0.0502552983	0.0492505187	0.0480313988	0.04660324440000001	0.0161803	-0.0356586	-0.0492188	8.75984e-05	0.00016592899999999996	0.000160804
10194.71875	10634.564453125	10485.380859375	1.048551	29.148142	0.118078975	0.041475706800000005	0.0136083851	-0.015228943	-0.0113795696	0.0236911959	-0.0248129544	0.0461426479	0.006418335	0.0251908858	-0.0167568139	0.034733303199999996	-0.0495746501	0.0519295596	0.0515451095	0.0509064663	0.0500167794	0.048880436299999996	0.0475030408	0.0458913855	0.0121563	-0.109675	-0.0264966	5.14659e-05	-0.000144266	0.000160804
10235.3603515625	10629.78125	10481.880859375	1.064777	29.599211	0.17560754499999998	0.0309224695	0.0162437598	-0.05063205230000001	0.0069714462	0.0365157554	-0.027049678599999998	0.044802935999999995	0.016154882	-0.025669337	-0.022333003900000002	0.0326281627	-0.0238102656	0.051913536600000004	0.0514811855	0.050763265599999996	0.0497637591	0.0484882105	0.046943695300000005	0.0451387809	0.0180251	0.0166933	-0.0369316	-0.000287842	0.000175135	0.000160804
10235.5009765625	10636.064453125	10474.7138671875	1.168384	32.479313	0.05452807184999999	0.0239493483	0.021676294300000003	-0.0564953125	0.0025644197	0.04359109059999999	-0.0056761956	0.028588292400000003	0.0263931442	-0.0504742767	-0.0119714872	0.0176518962	0.0004843455	0.0518965729	0.051413529900000005	0.0506117859	0.049496310700000004	0.048074019	0.0463537271	0.0443460988	0.0140667	0.0443046	-0.0450483	-0.000182604	0.000206703	7.76563e-07
10194.12109375	10638.9931640625	10460.1923828125	1.14084	31.713629	0.23540776184999995	0.0274598477	0.042226118099999994	-0.0019910097	-0.0035399367	0.0251946498	0.0052390695000000004	0.0275209451	0.0396836179	-0.0165164906	0.0195853806	0.0297814509	-0.0075576609	0.0518786688	0.0513421476	0.050452052000000004	0.0492145117	0.0476380492	0.045733521	0.0435140429	0.00482615	-0.0908611	0.00340834	0.000280869	0.0004341	0.000160804
10159.400390625	10630.021484375	10444.3310546875	1.091568	30.343937	0.16154069	0.008525470799999999	0.0497727834	0.0186740448	-0.0098810897	-0.013731120500000001	0.035746947200000004	0.0159131307	0.042564022400000005	-0.0157292287	0.00324197	0.0006900675	0.0178415002	0.0518598245	0.0512670438	0.05028409	0.0489184439	0.0471804988	0.0450834817	0.0426433521	-0.0167806	-0.016181	-0.0273111	0.000167286	-0.000143005	0.000160804
10186.123046875	10615.5673828125	10443.978515625	1.209219	33.614471	0.23121826	-0.001135664	0.0455365771	-0.0100632467	0.0783764064	-0.005596731800000001	0.009557001400000001	0.0041952949	0.0499655851	-0.0423739638	-0.01299934	-0.0597421935	0.0471811787	0.0518400405	0.051188224000000004	0.0501079272	0.048608193	0.046701575099999997	0.044404033200000005	0.0417347994	0.00483039	0.0988945	0.0397301	-0.000299036	-5.95156e-05	0.000160804
10141.4033203125	10625.8779296875	10438.8203125	1.140491	31.703922	0.21747723	-0.02437871	0.035942017	0.0129350621	0.073540875	-0.011895568799999999	0.0232085383	-0.0125474403	0.049403854000000004	-0.0149836294	-0.0149412417	-0.0435227212	0.022613658300000002	0.0518193171	0.0511056938	0.0499235924	0.048283849000000004	0.0462014949	0.0436956187	0.0407891915	-0.0221587	-0.0549934	0.0250632	-0.00012629500000000004	-9.49925e-05	-6.96449e-05
10114.9892578125	10629.25390625	10437.2294921875	1.260207	35.031853	0.13178388000000002	-0.0441076362	0.0332855312	0.036804792999999995	0.0577376143	-0.001674364	0.0370362775	-0.0283503491	0.0479302361	0.0198210827	-0.0130148323	-0.0385176171	0.0086604517	0.051797654699999994	0.0510194592	0.049731115599999993	0.047945506	0.045680484800000004	0.0429587004	0.0398073679	-0.0284367	-0.0918361	-0.0213562	-0.000208185	0.0004341	-0.000303538
10113.177734375	10614.3798828125	10432.25390625	1.17632	32.699924	0.2362557	-0.0513942189	0.0182071683	0.040164150499999995	0.0121673849	0.033860089700000005	0.055884584400000006	-0.0469669617	0.0395839213	0.014628266000000001	-0.0546142906	-0.0224944262	0.039100886200000004	0.0517750536	0.050929526600000004	0.0495305282	0.047593262000000004	0.0451387809	0.042193758899999996	0.0387902005	-0.0284576	0.0288312	0.0350672	-0.000634981	-0.000292613	-0.000332911
10101.3974609375	10616.4345703125	10441.287109375	1.164608	32.374348	0.12064985	-0.0493627219	0.0014635906	0.0149268228	-0.029385736200000002	0.0242379571	0.0884552824	-0.0485552971	0.0110714372	0.0046962049	-0.0433426246	0.001516578	0.08846674369999999	0.051751514299999996	0.050835902300000006	0.049321863	0.0472272192	0.0445766286	0.0414012932	0.0377385923	-0.00968245	0.0614691	-0.0273079	-0.000589225	-0.000292613	-0.000241433
10106.5390625	10627.720703125	10456.8349609375	1.17976	32.795536	0.20733443	-0.0211566763	-0.0304559571	0.017040006	-0.0131889533	-0.00032445900000000003	0.0750996441	-0.039971448799999997	-0.0199765706	0.032185089199999996	-0.0049497159	0.0012884139999999999	0.0389137838	0.0517270372	0.0507385932	0.0491051539	0.0468474837	0.0439942824	0.040581820299999995	0.036653477000000004	-0.00604047	-0.0910719	-0.0248868	0.000146443	-0.000122956	-0.000172151
10126.1220703125	10629.1591796875	10461.3935546875	1.222696	33.989101	0.1081373005	0.0215586357	-0.0473175786	0.04052263	0.047768991799999994	0.004715822299999999	0.007732866	-0.0148660173	-0.0348373296	0.050506710499999996	-0.0012409546	-0.0204781218	-0.0129664857	0.0517016228	0.0506376064	0.048880436299999996	0.04645416559999999	0.0433920063	0.0397358747	0.035535818	-0.00968371	-0.0625477	0.0321467	0.00039845	-3.98679e-06	-0.000179902
10158.15234375	10617.439453125	10469.8876953125	1.239677	34.461159	0.1724401095	0.011576256399999998	-0.0181461689	-0.012352600600000001	0.028777199399999998	0.0459562656	-0.0185234627	0.0149976962	-0.0176820952	-0.0028217483000000003	-0.0511926034	-0.0342372081	0.0126292946	0.05167527139999999	0.0505329491	0.048647746900000004	0.046047379000000006	0.042770073	0.0388640084	0.034386607799999996	-0.00968846	0.0758477	0.032158	-0.000213765	5.94674e-05	-0.000174998
10179.8154296875	10626.12109375	10468.6220703125	1.250419	34.759769	0.15120432	0.0064744523	0.0145155623	-0.0446925549	-0.0245866619	0.0412464694	0.0249604304	0.0240357666	0.009020620699999999	-0.0242655434	-0.0386648121	0.003438485	-0.0136327445	0.051647983700000004	0.050424629000000006	0.048407123600000004	0.0456272417	0.042128764299999996	0.0379667899	0.0332068666	-0.0124494	0.0239957	-0.0470843	-0.000343735	0.000157188	-0.000294289
10155.0068359375	10629.4296875	10461.748046875	1.225087	34.055561	0.16166538	6.777100000000001e-06	0.0439830513	0.0037922221999999997	0.009992239699999999	-0.0391206111	0.012310466	0.0149924932	0.0372738831	-0.0085565889	0.0118707795	-0.0251734686	0.0128838393	0.05161976	0.0503126539	0.0481586057	0.045193875599999996	0.0414683707	0.0370448047	0.0319976419	-0.0112305	-0.0864124	-0.0187407	-6.31394e-05	0.000257632	-0.000241433
10138.7177734375	10628.8017578125	10455.1484375	1.212452	33.704342	0.11977485999999997	-0.026358679500000003	0.033687163199999995	0.0202174122	0.0627687527	-0.0573818769	-0.010130824	-0.007045134200000001	0.041378695099999994	0.0023670327	-0.003828759	-0.047039438200000006	-0.0114844372	0.0515906009	0.0501970319	0.0479022336	0.044747406399999995	0.0407891915	0.0360986541	0.0307600073	-0.0220938	-0.0436642	0.0321442	8.11649e-05	9.63671e-05	-0.000241433
10172.9140625	10623.7109375	10450.341796875	1.271823	35.354759	0.17977484	-0.0347326033	0.0247172745	-0.0213677164	0.006852057	0.0157223267	-0.0064974249	-0.027051919700000003	0.0217618415	-0.0482138689	-0.0350093248	0.0030974056	0.0322528883	0.051560506900000004	0.0500777714	0.0476380492	0.0442879634	0.0400915342	0.0351289553	0.029495061800000003	-0.0159392	0.0864025	0.0222794	-0.000567695	0.000121282	-0.000241433
10147.9296875	10635.1416015625	10445.2568359375	1.18614	32.9729	0.17353894999999997	-0.0333108322	-0.0101156392	-0.000291897	-0.0492512228	0.0120381106	0.042520278499999994	-0.0418946561	0.00242675	-0.028889817400000004	0.0163193863	0.022055079900000003	0.030201339599999998	0.051529478600000005	0.0499548811	0.0473660956	0.04381568	0.039375714900000004	0.034136341	0.028203928399999998	-0.0159377	-0.041323	0.0321686	-0.000166191	0.000363862	-0.000315804
10105.4853515625	10625.8310546875	10437.037109375	1.277564	35.514343	0.07680815	-0.0061155074	-0.0328646144	0.028847345299999997	-0.037216797	-0.0069183334	0.0744073516	-0.0273078489	-0.0228504643	0.0020985648	0.0239966777	0.0276749952	0.025750139300000002	0.05149751650000001	0.0498283698	0.047086417199999994	0.0433306929	0.0386420579	0.0331214586	0.0268877535	-0.0206791	-0.07265739999999998	0.0465444	0.000211417	0.000238364	-0.000339829
10121.8115234375	10620.41015625	10436.3564453125	1.2312	34.225491	0.16948368	0.012911839599999999	-0.0329755853	0.010818873799999998	0.016711641	-0.021653947799999997	0.034804576000000004	-0.0105793294	-0.0301854556	-0.0071734827	-0.0121752342	-0.0350262582	0.0060875971	0.0514646213	0.0496982467	0.0467990594	0.0428331429	0.0378908956	0.0320849701	0.0255477056	-0.0259402	0.0498862	0.0562826	-0.000180216	8.95774e-05	-0.000241433
10151.6474609375	10615.4970703125	10445.25390625	1.24016	34.474567	0.16699237	-0.0065596914000000004	-0.013572534099999999	-0.035290306800000004	0.0343790588	0.0332582408	0.016359096899999998	0.0027583353000000003	-0.022242422999999997	-0.026479157200000002	-0.0433766078	-0.021660765800000002	-0.012212735800000001	0.0514307934	0.0495645213	0.0465040693	0.0423231742	0.0371225682	0.0310275517	0.0241849747	-0.0259412	0.0741352	-0.0517138	-0.0007395639999999998	2.7273e-05	-0.0003147
10112.2822265625	10628.3056640625	10441.4345703125	1.218104	33.861462	0.26347035	0.025728549	0.0080410091	-0.016591338100000002	0.0410553852	0.08074472490000001	0.0220161953	0.0358145745	-0.0015337986999999999	0.0009597895	-0.0258851503	0.0078348364	-0.027316966	0.051396033499999993	0.049427203200000006	0.0462014949	0.0418009346	0.0363374238	0.029949893199999997	0.022800770499999998	-0.0347101	-0.094002	-0.035229	-0.000130117	0.000548804	-0.000585311
10121.58203125	10635.701171875	10448.583984375	1.20794	33.578918	0.017952949999999995	0.024978366499999998	0.0415151267	0.0191029906	0.0038807015	0.0359672894	0.052568028600000004	0.0413827517	0.024085214700000003	0.0135696629	-0.0102824476	0.008896246600000001	0.0021609579999999997	0.05136034230000001	0.0492863025	0.0458913855	0.0412665756	0.035535818	0.0288526975	0.0213963222	-0.0337652	-0.085395	-0.0352457	-0.000180216	0.00065345	-0.000598253
10132.8544921875	10625.5791015625	10467.7470703125	1.208232	33.587036	0.2239252	-0.0050831588	0.0536031321	0.0008345786	0.07235584099999999	-0.0446864008	0.0339617918	0.0197823373	0.0374282704	0.013897531000000001	-0.0225626568	-0.0504337659	0.0461140274	0.0513237204	0.0491418292	0.0455737918	0.0407202521	0.0347181141	0.0277366804	0.019972876599999998	-0.0391936	0.0648934	-0.0156244	-0.000641908	0.00108547	-0.000676283
