csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
10535.716796875	10831.0498046875	10660.1240234375	n/a	n/a	n/a	-0.0184008201	-0.021468610699999998	-0.0005986969	-0.017133911499999998	0.0393299454	-0.084499523	-0.020097380800000002	0.0181055704	0.0375867565	-0.0316868936	0.0117282299	-0.0037029387	0.052057802699999996	0.052057449000000006	0.0520568594	0.0520560339	0.05205497269999999	0.052053675599999995	0.0520521427	-0.0124157	-0.0943358	-0.0275825	0.000694769	-0.000167662	-0.000548653
10451.2001953125	10837.1845703125	10627.78125	1.21625	36.556553	0.08204521	0.051783599900000005	-0.0064127585	-0.0178014617	0.044236115	0.0173794896	-0.07844047650000001	-0.0154447419	-0.0392053927	0.017759346999999998	-0.043552751900000006	0.0703384916	-0.0133113849	0.0520568594	0.052053675599999995	0.052048369500000004	0.0520409412	0.052031391100000005	0.0520197195	0.052005927	-0.0185873	-0.10514200000000001	0.007930859999999998	0.000701842	-0.000132307	0.0
10396.203125	10835.4599609375	10597.884765625	1.586245	47.677414	0.13957063	-0.0282131461	0.0381925313	-0.0486460918	0.0006553391	-0.0421832676	-0.079831425	0.044969475700000004	0.017443671100000002	0.0706035082	-0.0168591875	0.013237393600000001	-0.0674589884	0.05205497269999999	0.0520461292	0.052031391100000005	0.0520107601	0.0519842386	0.0519518296	0.051913536600000004	0.0133128	-0.104633	-0.08344269999999998	0.000575297	5.69074e-05	0.0
10379.791015625	10841.466796875	10590.6787109375	1.383149	41.573006	0.28713857	-0.024678494300000003	-0.035023043399999995	-0.0750250326	-0.012382093	0.0523176337	-0.0432533762	-0.0376319911	0.0254792015	0.0283410021	-0.0030749783	-0.0056680156	0.022905986	0.0520521427	0.052034810199999997	0.052005927	0.051965499500000005	0.051913536600000004	0.05185005	0.0517750536	-0.0252497	-0.0405624	0.0509133	0.000487281	-0.000320855	-0.000537211
10342.9697265625	10847.732421875	10599.1259765625	1.22907	36.941895	0.17876226999999997	0.0556732292	-0.0210631869	-0.0719248469	0.027908786	-0.030104806499999998	-0.0907079915	-0.024393861699999998	-0.042527970199999994	0.0308936897	-0.0355294593	0.0411957928	-0.0533866893	0.052048369500000004	0.0520197195	0.0519719813	0.0519051723	0.0518193171	0.0517144471	0.0515906009	-0.0193962	-0.132785	0.00104248	0.000401936	-0.000822845	-0.000508239
10302.677734375	10839.6796875	10576.6279296875	1.453606	43.690704	0.18841788	-0.0015065583	0.058918927999999995	-0.0909301292	-0.014525467	0.009388297700000001	-0.0139060159	0.0497203445	-0.0179176328	0.048397875099999994	0.0033346014	-0.0005516794	0.0064572112	0.0520436531	0.0520008583	0.0519295596	0.0518297962	0.0517016228	0.0515451095	0.05136034230000001	0.0172581	-0.159795	-0.0573446	0.00027234	-0.00013335	0.0
10311.3359375	10819.34375	10575.5517578125	1.28533	38.632889	0.125587885	-0.0386948363	-0.0053891459	-0.0698588557	0.0221658869	0.026596339	-0.0458002685	0.0115852457	0.0401119132	0.045307968	0.0119442051	0.0812706555	0.0325077214	0.052037993600000006	0.0519782277	0.0518786688	0.051739393	0.051560506900000004	0.0513421476	0.051084482199999996	0.0144601	-0.151283	-0.0794957	-5.43087e-05	0.00121288	0.000169657
10330.0634765625	10822.453125	10595.7314453125	1.212618	36.447388	0.188683065	-0.0064723171	-0.05200025	-0.058458708	-0.007469989000000001	-0.0168240016	-0.10117610279999999	-0.0417581562	0.0273247687	0.0699061175	0.0004942769000000001	0.0420502675	-0.0005058755	0.052031391100000005	0.0519518296	0.0518193171	0.051633988799999996	0.051396033499999993	0.0511056938	0.050763265599999996	0.0249973	-0.0689452	-0.0963186	-0.00083283	0.00059974	0.000357699
10301.681640625	10824.779296875	10595.53515625	1.123111	33.757103	0.05954060000000001	0.0355948928	-0.029209425	-0.067811786	-0.015251708700000002	-0.013430688799999998	-0.0748662292	-0.031132361400000003	-0.019212102800000002	0.041897402	0.0237643925	0.0284056416	-0.0065407062	0.0520238458	0.0519216657	0.051751514299999996	0.051513614299999996	0.051208277	0.050835902300000006	0.0503969776	0.0178573	-0.0852449	-0.0904296	-0.0008303549999999999	0.000355676	0.0
10332.029296875	10820.1611328125	10595.7568359375	1.135714	34.13591	0.03623085000000001	0.0544846668	0.0094931598	-0.04232002519999999	0.0020227365	0.007560354300000001	-0.0749583059	0.0057409047	-0.043254655999999995	0.0544408434	-0.0130513785	0.046748033099999996	-0.0188286457	0.052015357699999994	0.0518877384	0.05167527139999999	0.0513783043	0.0509973225	0.0505329491	0.0499859435	0.0300525	-0.0916416	-0.100274	-0.000742378	0.000287762	0.0
