csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
10443.8349609375	10606.96484375	10478.6875	n/a	n/a	n/a	-0.0754560823	0.0102716031	-0.043318990700000004	0.0482772868	-0.0192202161	0.0081391594	-0.0662852095	0.008801784200000001	-0.0174067713	0.0394445262	-0.0118465074	0.009708361	0.052057802699999996	0.052057449000000006	0.0520568594	0.0520560339	0.05205497269999999	0.052053675599999995	0.0520521427	0.0413971	0.0443738	-0.00579791	0.000173779	-0.00144022	0.000479258
10379.2607421875	10613.28125	10467.3828125	1.170098	32.038105	0.14461626	-0.0676524488	-0.009657005699999999	-0.0068250567	-0.037850333	-0.0403846873	-0.0619432616	-0.0490197238	0.0332659363	0.0098464397	0.0252636195	0.0486743668	0.0251845767	0.0520568594	0.052053675599999995	0.052048369500000004	0.0520409412	0.052031391100000005	0.0520197195	0.052005927	0.032809	-0.0444812	0.0148965	0.000245683	-0.00115639	0.000653099
10293.7119140625	10613.6923828125	10451.8525390625	1.223687	33.505417	0.214100371	-0.024575394100000002	-0.0223631549	0.0550757447	-0.0573456417	0.028915368599999998	-0.010470245999999999	-0.012689708000000001	0.0416709956	0.0540449579	-0.0366282039	0.0191248851	0.0188359957	0.05205497269999999	0.0520461292	0.052031391100000005	0.0520107601	0.0519842386	0.0519518296	0.051913536600000004	0.0373937	0.000977971	0.0426639	0.00115045	0.000148574	0.000137048
10251.3681640625	10595.1455078125	10442.9951171875	1.149838	31.483385	0.254784834	-0.0059241281	-0.049730680199999995	0.0162853411	-0.0399940088	0.01210147	0.0553316175	0.0061723413	0.0441765209	0.0489029682	-0.00354531	-0.06252165059999999	0.0484033311	0.0520521427	0.052034810199999997	0.052005927	0.051965499500000005	0.051913536600000004	0.05185005	0.0517750536	0.0190889	0.118257	-0.0396395	0.000703595	-1.93611e-05	1.3886e-05
10258.673828125	10604.595703125	10454.6923828125	1.054159	28.863626	0.210528895	-0.0005956099	-0.0393507486	0.0156821856	-0.0364038752	0.0178667922	0.046070436799999996	0.0177121026	0.0356369749	0.0392057256	-0.028837297999999997	-0.029915616000000003	0.033436783399999996	0.052048369500000004	0.0520197195	0.0519719813	0.0519051723	0.0518193171	0.0517144471	0.0515906009	0.0357499	0.0695404	0.013968	0.000150673	-0.000929298	0.000381903
10276.9501953125	10613.5439453125	10460.333984375	1.011453	27.694296	0.16954855	0.007800905899999999	-0.0416729933	0.0156718305	-0.0340824864	0.0376368118	0.029463308799999997	0.0225253071	0.0376032322	0.030699894100000003	-0.041214344900000005	-0.0289035116	-0.0087278692	0.0520436531	0.0520008583	0.0519295596	0.0518297962	0.0517016228	0.0515451095	0.05136034230000001	0.0457678	-0.015964599999999995	0.0502632	4.1837e-05	-0.00129375	0.000663224
10339.70703125	10612.6181640625	10461.1787109375	1.080357	29.580936	0.12370551	0.0282270618	-0.0362273023	-0.011393479599999999	-0.0081710309	0.0540467675	0.017577439099999998	0.032103607	0.026505854300000003	0.0024959136	-0.0169695524	-0.061176024	0.0049234801000000005	0.052037993600000006	0.0519782277	0.0518786688	0.051739393	0.051560506900000004	0.0513421476	0.051084482199999996	0.0357601	0.0609835	0.0442014	7.34342e-05	-0.000774025	0.000600788
10352.6572265625	10608.88671875	10452.576171875	1.016296	27.826887	0.04560478999999999	0.0284950921	-0.0258986017	-0.0194361548	-0.0060537922	0.0336895642	0.0110000236	0.0367974923	0.01197657	-0.0207871013	-0.0179736076	-0.0689943491	0.045084663600000005	0.052031391100000005	0.0519518296	0.0518193171	0.051633988799999996	0.051396033499999993	0.0511056938	0.050763265599999996	0.0357599	0.08625	0.0442126	0.000117417	-0.000473906	0.000663224
10315.828125	10618.2607421875	10450.900390625	1.056051	28.915409	0.2345155	0.0261438248	-0.0300807623	-0.0288049116	0.021685284500000002	9.33382e-05	0.0242548874	0.0423287648	0.0111234046	-0.025915127599999997	-0.0114423676	-0.0356082356	-0.0328115546	0.0520238458	0.0519216657	0.051751514299999996	0.051513614299999996	0.051208277	0.050835902300000006	0.0503969776	0.035783	-0.04529	0.0304347	-0.000363649	-0.00144796	0.000991594
10276.1455078125	10607.54296875	10436.9541015625	1.060237	29.030025	0.10332690000000001	0.0382676175	-0.0250113452	0.0140318489	0.0271868785	0.0296054647	-0.0123638226	0.046850732400000004	0.0041879994	-0.008127091500000001	0.0158001702	-0.0371754545	-0.0178205447	0.052015357699999994	0.0518877384	0.05167527139999999	0.0513783043	0.0509973225	0.0505329491	0.0499859435	0.0357843	0.0077887	0.0587134	-0.000174791	-0.00125701	0.00105115
