csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
10659.3359375	10855.921875	10702.9658203125	n/a	n/a	n/a	-0.0258083215	-0.0451264013	-0.029892254	-0.0049608335	0.0422397445	-0.028449526800000003	-0.0194406244	0.04536244440000001	-0.0109587326	-0.027776125899999997	0.024168533500000002	-0.0016319448	0.052057802699999996	0.052057449000000006	0.0520568594	0.0520560339	0.05205497269999999	0.052053675599999995	0.0520521427	0.0174207	-0.113871	0.0310794	0.000148292	0.000432955	0.000699916
10590.1123046875	10856.8642578125	10684.4970703125	1.073444	32.389923	0.14445753	-0.046766783	0.0095364704	-0.038860948199999995	0.0037735327000000003	0.020503758	0.0275870964	-0.055747771200000004	-5.19681e-05	-0.0182277693	-0.0381250046	0.0264758882	0.0077095457	0.0520568594	0.052053675599999995	0.052048369500000004	0.0520409412	0.052031391100000005	0.0520197195	0.052005927	0.00232206	-0.147377	0.00908746	0.000743678	0.000920754	0.000305882
10538.5078125	10863.28515625	10683.419921875	1.242206	37.482136	0.09878336	0.0060197528	0.0597483704	-0.0519213996	-0.007743679200000001	-0.0478175126	0.0042578952	-0.0042523399	-0.06305564059999999	-0.0324715834	-0.039788494199999996	-0.010583063	0.0651332407	0.05205497269999999	0.0520461292	0.052031391100000005	0.0520107601	0.0519842386	0.0519518296	0.051913536600000004	0.00353216	-0.126474	-0.028353	0.000586817	0.000467821	0.000480684
10505.4345703125	10842.310546875	10677.6123046875	1.178993	35.574757	0.15106401799999997	0.04870170099999999	0.0105383383	-0.044905008200000006	0.0059170981000000004	0.07629787360000001	-0.0369681084	0.0508887774	-0.022108467200000002	-0.0305222067	-0.0692961616	0.0721047678	-0.0447599151	0.0520521427	0.052034810199999997	0.052005927	0.051965499500000005	0.051913536600000004	0.05185005	0.0517750536	-0.000110258	-0.0236909	-0.0501463	0.000707454	0.000584857	0.000699915
10539.400390625	10859.380859375	10690.970703125	1.462108	44.117424	0.283961058	0.0489928558	-0.0060160284	0.0299124388	-0.0873717782	0.015483626499999998	0.045355660199999995	0.053753479400000005	0.0015262675	-0.0447936901	-0.014292806100000001	0.0163983025	-0.0562807987	0.052048369500000004	0.0520197195	0.0519719813	0.0519051723	0.0518193171	0.0517144471	0.0515906009	0.00357425	-0.0709643	-0.0796952	-0.00177777	0.00200958	0.000540777
10519.41015625	10871.0869140625	10717.353515625	1.4391	43.423183	0.31154679999999996	0.0090425131	-0.035095006899999996	0.0523277655	-0.0907222167	-0.0618660858	-0.0026747884999999997	0.0176603126	0.059713717	-0.1059116784	0.0270396152	-0.0944381233	0.0007733713	0.0520436531	0.0520008583	0.0519295596	0.0518297962	0.0517016228	0.0515451095	0.05136034230000001	0.008289549999999998	-0.228229	-0.0177529	-0.00300145	0.00229235	0.000786817
10512.1005859375	10856.8125	10691.76953125	1.252513	37.793144	0.2391824	-0.0186198304	-0.0426988284	0.0311064501	-0.0305726519	-0.0625949896	-0.0304446014	-0.0108291854	0.0534120742	-0.0772653486	-0.0175143024	-0.031082277599999996	0.0451945218	0.052037993600000006	0.0519782277	0.0518786688	0.051739393	0.051560506900000004	0.0513421476	0.051084482199999996	0.0065853	-0.0830524	0.00542045	-0.00219541	0.00182536	0.000677283
10552.4873046875	10872.8046875	10706.1298828125	1.058418	31.936544	0.14319585999999998	-0.0204689604	-0.0345583214	0.0434833342	-0.024723406200000003	-0.017001008600000003	-0.051957929900000005	-0.0175698927	0.051322487800000004	-0.0800496627	0.020721443899999997	-0.0493770519	0.0069668049	0.052031391100000005	0.0519518296	0.0518193171	0.051633988799999996	0.051396033499999993	0.0511056938	0.050763265599999996	0.0179873	-0.138539	-0.00195926	-0.0012749800000000004	0.00146735	0.000777394
10578.779296875	10864.4453125	10711.44921875	1.037632	31.309343	0.11041692	-0.0381233182	-0.0202685722	0.060618769	-0.015036354699999999	0.0115524848	-0.046986652000000004	-0.028259527000000003	0.0444562316	-0.0709343764	0.0270506978	-0.0218738394	-0.0265450581	0.0520238458	0.0519216657	0.051751514299999996	0.051513614299999996	0.051208277	0.050835902300000006	0.0503969776	0.0307573	-0.0908427	-0.00821088	-0.00193017	0.00168614	0.000777394
10607.7880859375	10863.255859375	10712.931640625	1.078668	32.547565	0.04548092	-0.0497201829	0.0005847343	0.0958160517	-0.021766504	0.0574426125	-0.0185825451	-0.0401205225	0.0244930898	-0.0766948526	0.049248959	0.022706714300000003	-0.0681151365	0.052015357699999994	0.0518877384	0.05167527139999999	0.0513783043	0.0509973225	0.0505329491	0.0499859435	0.0207519	-0.0808504	-0.0268946	-0.00191783	0.00156249	0.000777394
10640.009765625	10865.8974609375	10703.193359375	1.122217	33.861595	0.18082677	-0.05487766349999999	0.0433284434	0.0793400391	-0.019360945600000002	-0.011548151999999999	0.0706403853	-0.060919613899999996	-0.0261963475	-0.0813113241	0.07105904860000001	-0.007032219	0.0176307354	0.052005927	0.05185005	0.0515906009	0.051228098099999994	0.050763265599999996	0.0501970319	0.0495305282	0.0081978	-0.179495	-0.00464298	-0.00155232	0.00133871	0.000419155
10592.2763671875	10869.4189453125	10699.1083984375	1.288615	38.882477	0.046921049999999985	0.0083927313	0.0620424496	0.044230599800000006	-0.0132117722	-0.0699726842	-0.062858345	-0.0080923977	-0.0537004871	-0.0672495778	0.0395220866	-0.033861547400000004	0.0679941203	0.0519955539	0.051808603200000004	0.05149751650000001	0.0510630392	0.0505062122	0.0498283698	0.049031136100000004	0.008205429999999998	-0.178534	-0.0166817	-0.00201131	0.00118156	0.000357021
