csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
10095.8125	10394.6181640625	10228.099609375	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
10029.12890625	10395.287109375	10206.279296875	1.343232	37.468742	0.35465135000000003	-0.0018171941	-0.0638600416	-0.001911468	-0.0662851987	0.028568379799999998	-0.06627447759999999	-0.006761621800000001	0.0678710116	0.0213750188	-0.0444407646	0.0160564082	-0.0765690901	0.0520931078	0.0520927528	0.0520921612	0.052091333	0.052090268099999996	0.052088966699999996	0.052087428600000006	0.0	-0.0325338	-0.0990565	-0.10421200000000001	-0.00140215	0.000116378	-0.000858453
9983.1689453125	10376.2841796875	10176.404296875	1.231806	34.360565	0.224332535	-0.048184169900000004	-0.06128665480000001	-0.016826163300000002	-0.0037658146999999995	0.055836224299999994	-0.09148542960000002	0.032363038999999996	0.06276641690000001	-0.0491718737	-0.0394676394	0.0356989759	-0.0195395177	0.0520921612	0.052088966699999996	0.0520836425	0.052076189	0.0520666065	0.0520548953	0.052041055999999995	0.0	-0.0325115	0.061818	-0.0663261	-0.000957907	4.96243e-05	-0.000858453
9932.6220703125	10369.0595703125	10157.3447265625	1.135669	31.678875	0.103982085	-0.0434019963	-0.0466126109	-0.032947535800000004	0.0261384495	0.0114041797	-0.0808992558	0.055126870300000005	0.0596809707	-0.0625734189	0.0023321116	0.026663562000000002	-0.021591391499999998	0.052090268099999996	0.0520813946	0.0520666065	0.052045905499999996	0.052019294	0.051986774900000005	0.051948352	0.0	-0.0227683	0.0404657	-0.109401	-0.0007752619999999998	5.8501e-05	-0.000453741
9916.0625	10394.9033203125	10168.1025390625	1.21159	33.79665	0.17910875	-0.0515710625	-0.0330040332	-0.0319091644	0.0019103054	-0.0350187729	-0.056812581200000004	0.054757794500000005	0.0407027819	-0.0036457798	0.0423054546	-0.010980127	-0.0974583626	0.052087428600000006	0.052070037199999995	0.052041055999999995	0.0520004912	0.051948352	0.05188465	0.051809399299999996	0.0	-0.0127982	-0.0313953	-0.0650336	-0.0008866809999999998	-0.000483573	-0.000858453
9946.8876953125	10382.0341796875	10169.8388671875	1.244729	34.721058	0.3495197	-0.0705025368	0.015197496599999999	-0.0193747529	-0.0380864806	-0.0447874569	-0.061264387000000003	0.053325066500000004	0.0014389064000000001	7.77613e-05	0.0380310021	0.0638235229	-0.032398734	0.0520836425	0.0520548953	0.052006995	0.051939959400000006	0.0518538129	0.051748587400000004	0.0516243215	0.0	0.0209387	0.0505652	0.0946681	-0.00100923	0.000319887	-0.00030205
9981.0361328125	10378.7353515625	10164.3837890625	1.161058	32.387096	0.09076885	-0.035390633	0.0326489154	-0.0161934519	-0.0465270409	-0.0081759871	-0.058785984400000005	0.04512150349999999	-0.0203914342	0.0032968003000000004	0.0078774515	0.09563339230000001	-0.0047767085	0.0520789101	0.05203597	0.051964429400000005	0.0518643275	0.0517357195	0.051578676	0.0513932833	0.0	0.0215006	0.0808959	0.06911630000000002	-0.00154203	0.000168548	-0.0003044
9949.0087890625	10381.775390625	10150.501953125	1.082057	30.183411	0.215248365	-0.0456883737	0.036055270099999995	-0.0101694684	-0.0453029664	0.0092584144	-0.0296224821	0.0385168545	-0.0313264319	0.031459641	-0.012954769199999999	0.053412474	-0.08969382050000001	0.052073231399999996	0.0520132626	0.0519133659	0.051773617699999996	0.0515941256	0.0513750271	0.051116490599999995	0.0	0.02181	-0.0599404	0.0742632	-0.000501799	4.69076e-05	-8.715609999999998e-05
9923.599609375	10376.62890625	10136.06640625	1.080442	30.138365	0.097605325	-0.049344794299999994	0.037380274500000005	0.0039437538	-0.050341930199999996	0.032017649	0.0019945606	0.0234382177	-0.033011010099999995	-0.0013375894	-0.046867047300000006	0.042822419400000006	-0.1017717361	0.0520666065	0.051986774900000005	0.0518538129	0.051667856399999997	0.051429095300000005	0.051137773899999996	0.0507941896	0.0	-0.0138093	-0.0668658	0.08825049999999998	-0.000440229	-0.000553762	-0.000246383
9913.78515625	10376.0693359375	10143.203125	1.058056	29.513926	0.16328644999999997	-0.0398632625	0.0383364815	0.015518081000000001	-0.015402283899999999	0.0393724454	0.013542096399999998	0.0047628958	-0.0394993861	-0.0267051085	-0.059800459699999996	0.042202372300000006	-0.0334834963	0.052059035499999996	0.0519565087	0.05178578019999999	0.0515470741	0.0512407038	0.0508670714	0.0504266674	0.0	-0.0135472	0.048218	0.0956692	-0.000832666	-0.000321463	-0.000432084
